,State,Year,Quarter,Pincode,Reg_Users
6078,Tamil Nadu,2021,2,600116,91189
6079,Tamil Nadu,2021,2,600042,86035
6080,Tamil Nadu,2021,3,641602,152392
6081,Tamil Nadu,2021,3,635109,136599
6082,Tamil Nadu,2021,3,602105,125331
6083,Tamil Nadu,2021,3,600100,120046
6084,Tamil Nadu,2021,3,635126,111400
6085,Tamil Nadu,2021,3,600056,107501
6086,Tamil Nadu,2021,3,600003,106261
6087,Tamil Nadu,2021,3,600053,100637
6088,Tamil Nadu,2021,3,600116,97574
6089,Tamil Nadu,2021,3,600042,91756
6090,Tamil Nadu,2021,4,641602,162911
6091,Tamil Nadu,2021,4,635109,145634
6092,Tamil Nadu,2021,4,602105,133972
6093,Tamil Nadu,2021,4,600100,127705
6094,Tamil Nadu,2021,4,635126,118854
6095,Tamil Nadu,2021,4,600056,114499
6096,Tamil Nadu,2021,4,600003,113049
6097,Tamil Nadu,2021,4,600053,107237
6098,Tamil Nadu,2021,4,600116,103946
6099,Tamil Nadu,2021,4,600042,97578
6100,Tamil Nadu,2022,1,641602,172812
6101,Tamil Nadu,2022,1,635109,154260
6102,Tamil Nadu,2022,1,602105,142269
6103,Tamil Nadu,2022,1,600100,134860
6104,Tamil Nadu,2022,1,635126,125806
6105,Tamil Nadu,2022,1,600056,121108
6106,Tamil Nadu,2022,1,600003,119226
6107,Tamil Nadu,2022,1,600053,113418
6108,Tamil Nadu,2022,1,600116,109830
6109,Tamil Nadu,2022,1,600042,102844
6110,Tamil Nadu,2022,2,641602,182250
6111,Tamil Nadu,2022,2,635109,162465
6112,Tamil Nadu,2022,2,602105,150085
6113,Tamil Nadu,2022,2,600100,141741
6114,Tamil Nadu,2022,2,635126,132473
6115,Tamil Nadu,2022,2,600056,127333
6116,Tamil Nadu,2022,2,600003,125101
6117,Tamil Nadu,2022,2,600053,119247
6118,Tamil Nadu,2022,2,600116,115418
6119,Tamil Nadu,2022,2,600042,107903
6120,Tamil Nadu,2022,3,641602,192242
6121,Tamil Nadu,2022,3,635109,170986
6122,Tamil Nadu,2022,3,602105,158440
6123,Tamil Nadu,2022,3,600100,148795
6124,Tamil Nadu,2022,3,635126,139569
6125,Tamil Nadu,2022,3,600056,133858
6126,Tamil Nadu,2022,3,600003,131177
6127,Tamil Nadu,2022,3,600053,125379
6128,Tamil Nadu,2022,3,600116,121335
6129,Tamil Nadu,2022,3,600042,113181
6130,Tamil Nadu,2022,4,641602,202276
6131,Tamil Nadu,2022,4,635109,179344
6132,Tamil Nadu,2022,4,602105,166520
6133,Tamil Nadu,2022,4,600100,155909
6134,Tamil Nadu,2022,4,635126,146590
6135,Tamil Nadu,2022,4,600056,140407
6136,Tamil Nadu,2022,4,600003,137459
6137,Tamil Nadu,2022,4,600053,131493
6138,Tamil Nadu,2022,4,600116,127254
6139,Tamil Nadu,2022,4,600042,118508
6140,Telangana,2018,1,500072,105012
6141,Telangana,2018,1,505001,55361
6142,Telangana,2018,1,500018,50431
6143,Telangana,2018,1,500081,45422
6144,Telangana,2018,1,500039,44050
6145,Telangana,2018,1,500016,44047
6146,Telangana,2018,1,500032,43828
6147,Telangana,2018,1,500055,41831
6148,Telangana,2018,1,502032,41008
6149,Telangana,2018,1,500037,39329
6150,Telangana,2018,2,500072,129543
6151,Telangana,2018,2,505001,69318
6152,Telangana,2018,2,500018,63870
6153,Telangana,2018,2,500081,56358
6154,Telangana,2018,2,500039,55613
6155,Telangana,2018,2,500016,55227
6156,Telangana,2018,2,500032,54696
6157,Telangana,2018,2,500055,53532
6158,Telangana,2018,2,502032,50926
6159,Telangana,2018,2,500037,49738
6160,Telangana,2018,3,500072,152034
6161,Telangana,2018,3,505001,80561
6162,Telangana,2018,3,500018,77041
6163,Telangana,2018,3,500081,67378
6164,Telangana,2018,3,500016,66636
6165,Telangana,2018,3,500032,66180
6166,Telangana,2018,3,500039,65591
6167,Telangana,2018,3,500055,64310
6168,Telangana,2018,3,500008,59887
6169,Telangana,2018,3,500037,59560
6170,Telangana,2018,4,500072,188465
6171,Telangana,2018,4,500018,99797
6172,Telangana,2018,4,505001,98937
6173,Telangana,2018,4,500016,83751
6174,Telangana,2018,4,500081,83424
6175,Telangana,2018,4,500055,82804
6176,Telangana,2018,4,500039,82675
6177,Telangana,2018,4,500032,82107
6178,Telangana,2018,4,500008,77897
6179,Telangana,2018,4,500037,77674
6180,Telangana,2019,1,500072,221180
6181,Telangana,2019,1,500018,122206
6182,Telangana,2019,1,505001,117965
6183,Telangana,2019,1,500055,101115
6184,Telangana,2019,1,500039,99557
6185,Telangana,2019,1,500016,98286
6186,Telangana,2019,1,500081,96365
6187,Telangana,2019,1,500008,95864
6188,Telangana,2019,1,500032,95389
6189,Telangana,2019,1,500037,94815
6190,Telangana,2019,2,500072,242007
6191,Telangana,2019,2,500018,136968
6192,Telangana,2019,2,505001,132856
6193,Telangana,2019,2,500055,113344
6194,Telangana,2019,2,500039,110276
6195,Telangana,2019,2,500008,109098
6196,Telangana,2019,2,500016,107543
6197,Telangana,2019,2,500037,105786
6198,Telangana,2019,2,500081,104692
6199,Telangana,2019,2,500032,104250
6200,Telangana,2019,3,500072,261019
6201,Telangana,2019,3,500018,151140
6202,Telangana,2019,3,505001,147716
6203,Telangana,2019,3,500055,125011
6204,Telangana,2019,3,500008,122840
6205,Telangana,2019,3,500039,120841
6206,Telangana,2019,3,500037,116709
6207,Telangana,2019,3,500016,116204
6208,Telangana,2019,3,500032,112642
6209,Telangana,2019,3,500081,112128
6210,Telangana,2019,4,500072,279498
6211,Telangana,2019,4,500018,165518
6212,Telangana,2019,4,505001,163234
6213,Telangana,2019,4,500055,137330
6214,Telangana,2019,4,500008,136530
6215,Telangana,2019,4,500039,131225
6216,Telangana,2019,4,500037,127455
6217,Telangana,2019,4,500016,124539
6218,Telangana,2019,4,500032,120627
6219,Telangana,2019,4,502032,119900
6220,Telangana,2020,1,500072,296003
6221,Telangana,2020,1,500018,179037
6222,Telangana,2020,1,505001,177789
6223,Telangana,2020,1,500008,150197
6224,Telangana,2020,1,500055,148821
6225,Telangana,2020,1,500039,140426
6226,Telangana,2020,1,500037,137674
6227,Telangana,2020,1,500016,131969
6228,Telangana,2020,1,502032,128750
6229,Telangana,2020,1,500032,127812
6230,Telangana,2020,2,500072,309469
6231,Telangana,2020,2,505001,191796
6232,Telangana,2020,2,500018,190988
6233,Telangana,2020,2,500008,161851
6234,Telangana,2020,2,500055,158980
6235,Telangana,2020,2,500039,148574
6236,Telangana,2020,2,500037,147485
6237,Telangana,2020,2,502032,137595
6238,Telangana,2020,2,500016,137551
6239,Telangana,2020,2,506002,135673
6240,Telangana,2020,3,500072,328018
6241,Telangana,2020,3,505001,207595
6242,Telangana,2020,3,500018,206235
6243,Telangana,2020,3,500008,177153
6244,Telangana,2020,3,500055,171640
6245,Telangana,2020,3,500039,159071
6246,Telangana,2020,3,500037,158992
6247,Telangana,2020,3,502032,148439
6248,Telangana,2020,3,506002,146501
6249,Telangana,2020,3,500016,145433
6250,Telangana,2020,4,500072,350832
6251,Telangana,2020,4,505001,224585
6252,Telangana,2020,4,500018,223960
6253,Telangana,2020,4,500008,196413
6254,Telangana,2020,4,500055,185974
6255,Telangana,2020,4,500037,172249
6256,Telangana,2020,4,500039,170938
6257,Telangana,2020,4,502032,160918
6258,Telangana,2020,4,506002,158383
6259,Telangana,2020,4,500013,157587
6260,Telangana,2021,1,500072,375272
6261,Telangana,2021,1,505001,240644
6262,Telangana,2021,1,500018,240435
6263,Telangana,2021,1,500008,211989
6264,Telangana,2021,1,500055,200132
6265,Telangana,2021,1,500037,185174
6266,Telangana,2021,1,500039,183186
6267,Telangana,2021,1,502032,172567
6268,Telangana,2021,1,506002,169755
6269,Telangana,2021,1,500013,169256
6270,Telangana,2021,2,500072,398987
6271,Telangana,2021,2,505001,256261
6272,Telangana,2021,2,500018,255966
6273,Telangana,2021,2,500008,225800
6274,Telangana,2021,2,500055,213471
6275,Telangana,2021,2,500037,197484
6276,Telangana,2021,2,500039,195017
6277,Telangana,2021,2,502032,183754
6278,Telangana,2021,2,506002,180657
6279,Telangana,2021,2,500013,180244
6280,Telangana,2021,3,500072,425197
6281,Telangana,2021,3,505001,273576
6282,Telangana,2021,3,500018,273534
6283,Telangana,2021,3,500008,241011
6284,Telangana,2021,3,500055,228448
6285,Telangana,2021,3,500037,211348
6286,Telangana,2021,3,500039,208214
6287,Telangana,2021,3,502032,196266
6288,Telangana,2021,3,506002,193005
6289,Telangana,2021,3,500013,192437
6290,Telangana,2021,4,500072,451595
6291,Telangana,2021,4,500018,290965
6292,Telangana,2021,4,505001,290945
6293,Telangana,2021,4,500008,256260
6294,Telangana,2021,4,500055,243565
6295,Telangana,2021,4,500037,225355
6296,Telangana,2021,4,500039,221494
6297,Telangana,2021,4,502032,208820
6298,Telangana,2021,4,506002,205418
6299,Telangana,2021,4,500013,204597
6300,Telangana,2022,1,500072,476073
6301,Telangana,2022,1,505001,307339
6302,Telangana,2022,1,500018,307198
6303,Telangana,2022,1,500008,270516
6304,Telangana,2022,1,500055,257896
6305,Telangana,2022,1,500037,238487
6306,Telangana,2022,1,500039,233903
6307,Telangana,2022,1,502032,220570
6308,Telangana,2022,1,506002,217091
6309,Telangana,2022,1,500013,215918
6310,Telangana,2022,2,500072,499269
6311,Telangana,2022,2,505001,322881
6312,Telangana,2022,2,500018,322687
6313,Telangana,2022,2,500008,283921
6314,Telangana,2022,2,500055,271404
6315,Telangana,2022,2,500037,251090
6316,Telangana,2022,2,500039,245702
6317,Telangana,2022,2,502032,231698
6318,Telangana,2022,2,506002,228268
6319,Telangana,2022,2,500013,226654
6320,Telangana,2022,3,500072,523196
6321,Telangana,2022,3,505001,339255
6322,Telangana,2022,3,500018,338708
6323,Telangana,2022,3,500008,297749
6324,Telangana,2022,3,500055,285477
6325,Telangana,2022,3,500037,264160
6326,Telangana,2022,3,500039,257830
6327,Telangana,2022,3,502032,243213
6328,Telangana,2022,3,506002,239974
6329,Telangana,2022,3,500013,237793
6330,Telangana,2022,4,500072,547282
6331,Telangana,2022,4,505001,355528
6332,Telangana,2022,4,500018,354983
6333,Telangana,2022,4,500008,311735
6334,Telangana,2022,4,500055,299618
6335,Telangana,2022,4,500037,277467
6336,Telangana,2022,4,500039,270128
6337,Telangana,2022,4,502032,254815
6338,Telangana,2022,4,506002,251886
6339,Telangana,2022,4,500013,249027
6340,Tripura,2018,1,799001,5309
6341,Tripura,2018,1,799003,3658
6342,Tripura,2018,1,799006,2495
6343,Tripura,2018,1,799007,2179
6344,Tripura,2018,1,799002,2177
6345,Tripura,2018,1,799004,1852
6346,Tripura,2018,1,799114,1733
6347,Tripura,2018,1,799102,1720
6348,Tripura,2018,1,799155,1491
6349,Tripura,2018,1,799205,1320
6350,Tripura,2018,2,799001,7739
6351,Tripura,2018,2,799003,5560
6352,Tripura,2018,2,799006,3607
6353,Tripura,2018,2,799002,3184
6354,Tripura,2018,2,799007,3184
6355,Tripura,2018,2,799004,2819
6356,Tripura,2018,2,799114,2609
6357,Tripura,2018,2,799102,2582
6358,Tripura,2018,2,799155,2382
6359,Tripura,2018,2,799205,2016
6360,Tripura,2018,3,799001,10116
6361,Tripura,2018,3,799003,7364
6362,Tripura,2018,3,799006,4766
6363,Tripura,2018,3,799002,4214
6364,Tripura,2018,3,799007,4058
6365,Tripura,2018,3,799155,3959
6366,Tripura,2018,3,799004,3792
6367,Tripura,2018,3,799102,3730
6368,Tripura,2018,3,799114,3713
6369,Tripura,2018,3,799205,2889
6370,Tripura,2018,4,799001,12625
6371,Tripura,2018,4,799003,9212
6372,Tripura,2018,4,799006,6036
6373,Tripura,2018,4,799002,5315
6374,Tripura,2018,4,799155,5088
6375,Tripura,2018,4,799007,5022
6376,Tripura,2018,4,799102,4865
6377,Tripura,2018,4,799114,4862
6378,Tripura,2018,4,799004,4839
6379,Tripura,2018,4,799205,3760
6380,Tripura,2019,1,799001,14805
6381,Tripura,2019,1,799003,10956
6382,Tripura,2019,1,799006,7047
6383,Tripura,2019,1,799002,6123
6384,Tripura,2019,1,799155,5854
6385,Tripura,2019,1,799114,5790
6386,Tripura,2019,1,799102,5778
6387,Tripura,2019,1,799007,5767
6388,Tripura,2019,1,799004,5621
6389,Tripura,2019,1,799205,4515
6390,Tripura,2019,2,799001,16798
6391,Tripura,2019,2,799003,13483
6392,Tripura,2019,2,799006,8140
6393,Tripura,2019,2,799002,7125
6394,Tripura,2019,2,799102,6905
6395,Tripura,2019,2,799114,6796
6396,Tripura,2019,2,799155,6631
6397,Tripura,2019,2,799004,6606
6398,Tripura,2019,2,799007,6544
6399,Tripura,2019,2,799205,5381
6400,Tripura,2019,3,799001,18755
6401,Tripura,2019,3,799003,15422
6402,Tripura,2019,3,799006,9187
6403,Tripura,2019,3,799002,8029
6404,Tripura,2019,3,799102,7680
6405,Tripura,2019,3,799114,7570
6406,Tripura,2019,3,799004,7391
6407,Tripura,2019,3,799007,7245
6408,Tripura,2019,3,799155,7186
6409,Tripura,2019,3,799205,6016
6410,Tripura,2019,4,799001,20197
6411,Tripura,2019,4,799003,16676
6412,Tripura,2019,4,799006,9937
6413,Tripura,2019,4,799002,8739
6414,Tripura,2019,4,799102,8512
6415,Tripura,2019,4,799114,8365
6416,Tripura,2019,4,799004,8090
6417,Tripura,2019,4,799155,8025
6418,Tripura,2019,4,799007,7836
6419,Tripura,2019,4,799205,6624
6420,Tripura,2020,1,799001,21861
6421,Tripura,2020,1,799003,18173
6422,Tripura,2020,1,799006,10847
6423,Tripura,2020,1,799002,9526
6424,Tripura,2020,1,799102,9306
6425,Tripura,2020,1,799114,9131
6426,Tripura,2020,1,799004,8844
6427,Tripura,2020,1,799155,8712
6428,Tripura,2020,1,799007,8417
6429,Tripura,2020,1,799205,7325
6430,Tripura,2020,2,799001,23830
6431,Tripura,2020,2,799003,19686
6432,Tripura,2020,2,799006,11961
6433,Tripura,2020,2,799102,10583
6434,Tripura,2020,2,799002,10419
6435,Tripura,2020,2,799114,10138
6436,Tripura,2020,2,799004,9850
6437,Tripura,2020,2,799155,9468
6438,Tripura,2020,2,799007,9103
6439,Tripura,2020,2,799205,8237
6440,Tripura,2020,3,799001,26184
6441,Tripura,2020,3,799003,21525
6442,Tripura,2020,3,799006,13199
6443,Tripura,2020,3,799102,11961
6444,Tripura,2020,3,799002,11419
6445,Tripura,2020,3,799114,11221
6446,Tripura,2020,3,799004,10988
6447,Tripura,2020,3,799155,10417
6448,Tripura,2020,3,799007,9861
6449,Tripura,2020,3,799205,9264
6450,Tripura,2020,4,799001,28351
6451,Tripura,2020,4,799003,23114
6452,Tripura,2020,4,799006,14333
6453,Tripura,2020,4,799102,12945
6454,Tripura,2020,4,799002,12369
6455,Tripura,2020,4,799114,12123
6456,Tripura,2020,4,799004,11861
6457,Tripura,2020,4,799155,11111
6458,Tripura,2020,4,799007,10586
6459,Tripura,2020,4,799205,9999
6460,Tripura,2021,1,799001,30415
6461,Tripura,2021,1,799003,24761
6462,Tripura,2021,1,799006,15407
6463,Tripura,2021,1,799102,13875
6464,Tripura,2021,1,799002,13259
6465,Tripura,2021,1,799114,12991
6466,Tripura,2021,1,799004,12718
6467,Tripura,2021,1,799155,11835
6468,Tripura,2021,1,799007,11404
6469,Tripura,2021,1,799205,10728
6470,Tripura,2021,2,799001,32443
6471,Tripura,2021,2,799003,26398
6472,Tripura,2021,2,799006,16480
6473,Tripura,2021,2,799102,14961
6474,Tripura,2021,2,799002,14184
6475,Tripura,2021,2,799114,13953
6476,Tripura,2021,2,799004,13618
6477,Tripura,2021,2,799155,12688
6478,Tripura,2021,2,799007,12171
6479,Tripura,2021,2,799205,11526
6480,Tripura,2021,3,799001,34754
6481,Tripura,2021,3,799003,28328
6482,Tripura,2021,3,799006,17676
6483,Tripura,2021,3,799102,16110
6484,Tripura,2021,3,799002,15161
6485,Tripura,2021,3,799114,15042
6486,Tripura,2021,3,799004,14630
6487,Tripura,2021,3,799155,13681
6488,Tripura,2021,3,799007,13030
6489,Tripura,2021,3,799205,12462
6490,Tripura,2021,4,799001,37053
6491,Tripura,2021,4,799003,30202
6492,Tripura,2021,4,799006,18860
6493,Tripura,2021,4,799102,17294
6494,Tripura,2021,4,799002,16156
6495,Tripura,2021,4,799114,16098
6496,Tripura,2021,4,799004,15668
6497,Tripura,2021,4,799155,14625
6498,Tripura,2021,4,799007,13875
6499,Tripura,2021,4,799205,13336
6500,Tripura,2022,1,799001,39256
6501,Tripura,2022,1,799003,31986
6502,Tripura,2022,1,799006,20017
6503,Tripura,2022,1,799102,18503
6504,Tripura,2022,1,799002,17110
6505,Tripura,2022,1,799114,17110
6506,Tripura,2022,1,799004,16672
6507,Tripura,2022,1,799155,15580
6508,Tripura,2022,1,799007,14684
6509,Tripura,2022,1,799205,14236
6510,Tripura,2022,2,799001,41385
6511,Tripura,2022,2,799003,33780
6512,Tripura,2022,2,799006,21113
6513,Tripura,2022,2,799102,19586
6514,Tripura,2022,2,799114,18129
6515,Tripura,2022,2,799002,18019
6516,Tripura,2022,2,799004,17628
6517,Tripura,2022,2,799155,16480
6518,Tripura,2022,2,799007,15483
6519,Tripura,2022,2,799205,14996
6520,Tripura,2022,3,799001,43603
6521,Tripura,2022,3,799003,35586
6522,Tripura,2022,3,799006,22254
6523,Tripura,2022,3,799102,20683
6524,Tripura,2022,3,799114,19108
6525,Tripura,2022,3,799002,19010
6526,Tripura,2022,3,799004,18606
6527,Tripura,2022,3,799155,17384
6528,Tripura,2022,3,799007,16301
6529,Tripura,2022,3,799205,15835
6530,Tripura,2022,4,799001,45881
6531,Tripura,2022,4,799003,37391
6532,Tripura,2022,4,799006,23420
6533,Tripura,2022,4,799102,21582
6534,Tripura,2022,4,799114,20070
6535,Tripura,2022,4,799002,19938
6536,Tripura,2022,4,799004,19534
6537,Tripura,2022,4,799155,18162
6538,Tripura,2022,4,799007,17130
6539,Tripura,2022,4,799205,16550
6540,Uttar Pradesh,2018,1,201301,114625
6541,Uttar Pradesh,2018,1,201307,56583
6542,Uttar Pradesh,2018,1,201009,54783
6543,Uttar Pradesh,2018,1,211002,51023
6544,Uttar Pradesh,2018,1,201318,49362
6545,Uttar Pradesh,2018,1,201308,42420
6546,Uttar Pradesh,2018,1,250001,41193
6547,Uttar Pradesh,2018,1,201014,38782
6548,Uttar Pradesh,2018,1,226010,38589
6549,Uttar Pradesh,2018,1,201304,37654
6550,Uttar Pradesh,2018,2,201301,151073
6551,Uttar Pradesh,2018,2,201307,72411
6552,Uttar Pradesh,2018,2,201009,71991
6553,Uttar Pradesh,2018,2,211002,68114
6554,Uttar Pradesh,2018,2,201318,63900
6555,Uttar Pradesh,2018,2,250001,54856
6556,Uttar Pradesh,2018,2,201308,53985
6557,Uttar Pradesh,2018,2,226010,51161
6558,Uttar Pradesh,2018,2,201014,50249
6559,Uttar Pradesh,2018,2,201304,49291
6560,Uttar Pradesh,2018,3,201301,188664
6561,Uttar Pradesh,2018,3,201307,89958
6562,Uttar Pradesh,2018,3,201009,88997
6563,Uttar Pradesh,2018,3,211002,81996
6564,Uttar Pradesh,2018,3,201318,77173
6565,Uttar Pradesh,2018,3,250001,66777
6566,Uttar Pradesh,2018,3,201308,66265
6567,Uttar Pradesh,2018,3,201014,63092
6568,Uttar Pradesh,2018,3,226010,62616
6569,Uttar Pradesh,2018,3,201304,61745
6570,Uttar Pradesh,2018,4,201301,250205
6571,Uttar Pradesh,2018,4,201009,118561
6572,Uttar Pradesh,2018,4,201307,115602
6573,Uttar Pradesh,2018,4,211002,99215
6574,Uttar Pradesh,2018,4,201318,98765
6575,Uttar Pradesh,2018,4,201102,83251
6576,Uttar Pradesh,2018,4,201308,83096
6577,Uttar Pradesh,2018,4,250001,82743
6578,Uttar Pradesh,2018,4,201014,81787
6579,Uttar Pradesh,2018,4,201304,81781
6580,Uttar Pradesh,2019,1,201301,301260
6581,Uttar Pradesh,2019,1,201009,144046
6582,Uttar Pradesh,2019,1,201307,135947
6583,Uttar Pradesh,2019,1,201318,118300
6584,Uttar Pradesh,2019,1,211002,115266
6585,Uttar Pradesh,2019,1,201102,103700
6586,Uttar Pradesh,2019,1,201304,98500
6587,Uttar Pradesh,2019,1,250001,98424
6588,Uttar Pradesh,2019,1,201308,97239
6589,Uttar Pradesh,2019,1,201014,95743
6590,Uttar Pradesh,2019,2,201301,336709
6591,Uttar Pradesh,2019,2,201009,163175
6592,Uttar Pradesh,2019,2,201307,150570
6593,Uttar Pradesh,2019,2,201318,132350
6594,Uttar Pradesh,2019,2,211002,127093
6595,Uttar Pradesh,2019,2,201102,120848
6596,Uttar Pradesh,2019,2,250001,114100
6597,Uttar Pradesh,2019,2,201304,110497
6598,Uttar Pradesh,2019,2,201308,107652
6599,Uttar Pradesh,2019,2,201014,106204
6600,Uttar Pradesh,2019,3,201301,369425
6601,Uttar Pradesh,2019,3,201009,181701
6602,Uttar Pradesh,2019,3,201307,164576
6603,Uttar Pradesh,2019,3,201318,145568
6604,Uttar Pradesh,2019,3,201102,139053
6605,Uttar Pradesh,2019,3,211002,138117
6606,Uttar Pradesh,2019,3,250001,129231
6607,Uttar Pradesh,2019,3,201304,121814
6608,Uttar Pradesh,2019,3,201308,117632
6609,Uttar Pradesh,2019,3,247001,116900
6610,Uttar Pradesh,2019,4,201301,398548
6611,Uttar Pradesh,2019,4,201009,198846
6612,Uttar Pradesh,2019,4,201307,177022
6613,Uttar Pradesh,2019,4,201318,157783
6614,Uttar Pradesh,2019,4,201102,156516
6615,Uttar Pradesh,2019,4,211002,149208
6616,Uttar Pradesh,2019,4,250001,142373
6617,Uttar Pradesh,2019,4,201304,132136
6618,Uttar Pradesh,2019,4,247001,128979
6619,Uttar Pradesh,2019,4,201308,126492
6620,Uttar Pradesh,2020,1,201301,425915
6621,Uttar Pradesh,2020,1,201009,216851
6622,Uttar Pradesh,2020,1,201307,188483
6623,Uttar Pradesh,2020,1,201102,176490
6624,Uttar Pradesh,2020,1,201318,170164
6625,Uttar Pradesh,2020,1,211002,159892
6626,Uttar Pradesh,2020,1,250001,156932
6627,Uttar Pradesh,2020,1,247001,145252
6628,Uttar Pradesh,2020,1,201304,142149
6629,Uttar Pradesh,2020,1,201308,134788
6630,Uttar Pradesh,2020,2,201301,445271
6631,Uttar Pradesh,2020,2,201009,233893
6632,Uttar Pradesh,2020,2,201307,198973
6633,Uttar Pradesh,2020,2,201102,197204
6634,Uttar Pradesh,2020,2,201318,181101
6635,Uttar Pradesh,2020,2,250001,171693
6636,Uttar Pradesh,2020,2,211002,168162
6637,Uttar Pradesh,2020,2,247001,163186
6638,Uttar Pradesh,2020,2,201304,150626
6639,Uttar Pradesh,2020,2,244001,148286
6640,Uttar Pradesh,2020,3,201301,472490
6641,Uttar Pradesh,2020,3,201009,254167
6642,Uttar Pradesh,2020,3,201102,217344
6643,Uttar Pradesh,2020,3,201307,212086
6644,Uttar Pradesh,2020,3,201318,195737
6645,Uttar Pradesh,2020,3,250001,187222
6646,Uttar Pradesh,2020,3,247001,180262
6647,Uttar Pradesh,2020,3,211002,179148
6648,Uttar Pradesh,2020,3,244001,163682
6649,Uttar Pradesh,2020,3,201304,161850
6650,Uttar Pradesh,2020,4,201301,504506
6651,Uttar Pradesh,2020,4,201009,275685
6652,Uttar Pradesh,2020,4,201102,240152
6653,Uttar Pradesh,2020,4,201307,227351
6654,Uttar Pradesh,2020,4,201318,212043
6655,Uttar Pradesh,2020,4,250001,203632
6656,Uttar Pradesh,2020,4,247001,199145
6657,Uttar Pradesh,2020,4,211002,193284
6658,Uttar Pradesh,2020,4,244001,180332
6659,Uttar Pradesh,2020,4,202001,177265
6660,Uttar Pradesh,2021,1,201301,541127
6661,Uttar Pradesh,2021,1,201009,296638
6662,Uttar Pradesh,2021,1,201102,260999
6663,Uttar Pradesh,2021,1,201307,243576
