,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Transaction_type
6350,Tripura,2018,2,799003,13267,13893727.162020518,TOTAL
6351,Tripura,2018,2,799002,9434,13824656.411057238,TOTAL
6352,Tripura,2018,2,799046,9406,4432799.96670127,TOTAL
6353,Tripura,2018,2,799155,8945,5474306.142294022,TOTAL
6354,Tripura,2018,2,799007,7847,8291791.644447763,TOTAL
6355,Tripura,2018,2,799006,7759,10227642.941695252,TOTAL
6356,Tripura,2018,2,799004,7715,7630447.348588114,TOTAL
6357,Tripura,2018,2,799045,7218,6651788.938860076,TOTAL
6358,Tripura,2018,2,799102,6211,6659764.110741316,TOTAL
6359,Tripura,2018,3,799001,26677,41554796.06232005,TOTAL
6360,Tripura,2018,3,799155,22775,13878380.349654801,TOTAL
6361,Tripura,2018,3,799003,20863,26521165.492775697,TOTAL
6362,Tripura,2018,3,799004,15957,15259828.623471003,TOTAL
6363,Tripura,2018,3,799002,13549,21727933.41999336,TOTAL
6364,Tripura,2018,3,799007,13085,14738361.157598253,TOTAL
6365,Tripura,2018,3,799125,11029,5890832.270108508,TOTAL
6366,Tripura,2018,3,799006,10737,18576688.886306185,TOTAL
6367,Tripura,2018,3,799045,10730,11264413.648288762,TOTAL
6368,Tripura,2018,3,799277,10474,6636278.515974367,TOTAL
6369,Tripura,2018,4,799001,30211,53358135.459365055,TOTAL
6370,Tripura,2018,4,799003,24129,33130054.552197695,TOTAL
6371,Tripura,2018,4,799004,16984,15044604.790466465,TOTAL
6372,Tripura,2018,4,799155,16216,16016227.927989459,TOTAL
6373,Tripura,2018,4,799002,15450,31283607.328756448,TOTAL
6374,Tripura,2018,4,799115,15124,6515322.042602584,TOTAL
6375,Tripura,2018,4,799007,13392,19340901.48889567,TOTAL
6376,Tripura,2018,4,799102,13186,24013906.297928028,TOTAL
6377,Tripura,2018,4,799006,12843,27058449.477130245,TOTAL
6378,Tripura,2018,4,799114,12739,17731538.275294676,TOTAL
6379,Tripura,2019,1,799001,37656,58808386.11254738,TOTAL
6380,Tripura,2019,1,799045,32057,22042038.32010384,TOTAL
6381,Tripura,2019,1,799003,30432,34298575.86055405,TOTAL
6382,Tripura,2019,1,799046,29193,18324221.165856857,TOTAL
6383,Tripura,2019,1,799155,20066,15448784.364964338,TOTAL
6384,Tripura,2019,1,799002,18906,33534058.550350398,TOTAL
6385,Tripura,2019,1,799006,17707,34357490.78914949,TOTAL
6386,Tripura,2019,1,799102,17392,28991024.254894234,TOTAL
6387,Tripura,2019,1,799114,16687,21899544.30922909,TOTAL
6388,Tripura,2019,1,799105,16021,9117566.43136074,TOTAL
6389,Tripura,2019,2,799001,37761,70792093.22384417,TOTAL
6390,Tripura,2019,2,799045,30319,21458238.372993916,TOTAL
6391,Tripura,2019,2,799003,29082,40602059.270438924,TOTAL
6392,Tripura,2019,2,799002,23046,43809528.62988832,TOTAL
6393,Tripura,2019,2,799046,19204,10921338.980957638,TOTAL
6394,Tripura,2019,2,799006,18093,35941960.945502445,TOTAL
6395,Tripura,2019,2,799155,16468,22532424.095161695,TOTAL
6396,Tripura,2019,2,799102,16037,30417659.361688234,TOTAL
6397,Tripura,2019,2,799004,15295,19554348.303277653,TOTAL
6398,Tripura,2019,2,799114,14847,26757331.919482447,TOTAL
6399,Tripura,2019,3,799001,51438,93380569.27025789,TOTAL
6400,Tripura,2019,3,799045,39334,29298594.069710083,TOTAL
6401,Tripura,2019,3,799003,39244,53780117.536917195,TOTAL
6402,Tripura,2019,3,799046,29219,15207739.612069774,TOTAL
6403,Tripura,2019,3,799130,28057,3238309.1577247446,TOTAL
6404,Tripura,2019,3,799002,26328,50162441.78055528,TOTAL
6405,Tripura,2019,3,799102,24908,36342978.789730325,TOTAL
6406,Tripura,2019,3,799006,23880,42917645.29760188,TOTAL
6407,Tripura,2019,3,799114,20776,30346722.341008067,TOTAL
6408,Tripura,2019,3,799004,19818,26236206.515483726,TOTAL
6409,Tripura,2019,4,799001,59817,116307801.07017073,TOTAL
6410,Tripura,2019,4,799045,45821,35598657.925334334,TOTAL
6411,Tripura,2019,4,799003,42568,61220263.69783716,TOTAL
6412,Tripura,2019,4,799002,33256,61939778.4373323,TOTAL
6413,Tripura,2019,4,799046,31323,13628181.157013314,TOTAL
6414,Tripura,2019,4,799006,27159,49275861.03234182,TOTAL
6415,Tripura,2019,4,799114,25221,41391803.91662499,TOTAL
6416,Tripura,2019,4,799102,24449,40151522.77156638,TOTAL
6417,Tripura,2019,4,799004,23382,28838355.07026829,TOTAL
6418,Tripura,2019,4,799007,19531,31168699.079625934,TOTAL
6419,Tripura,2020,1,799001,87118,229108279.45874107,TOTAL
6420,Tripura,2020,1,799045,54606,46338875.951909564,TOTAL
6421,Tripura,2020,1,799003,45792,72550846.1694471,TOTAL
6422,Tripura,2020,1,799002,38687,84034432.02631971,TOTAL
6423,Tripura,2020,1,799046,37709,23786160.00425904,TOTAL
6424,Tripura,2020,1,799006,31839,54089101.86975972,TOTAL
6425,Tripura,2020,1,799102,27466,49153186.04571221,TOTAL
6426,Tripura,2020,1,799114,26389,51799357.56879772,TOTAL
6427,Tripura,2020,1,799004,23837,37342590.53011496,TOTAL
6428,Tripura,2020,1,799007,21313,36370038.2215394,TOTAL
6429,Tripura,2020,2,799001,86161,231777951.65221855,TOTAL
6430,Tripura,2020,2,799003,49958,73583848.18567409,TOTAL
6431,Tripura,2020,2,799002,37405,75110381.30976826,TOTAL
6432,Tripura,2020,2,799006,35153,60239811.171632275,TOTAL
6433,Tripura,2020,2,799102,34738,53712524.49111782,TOTAL
6434,Tripura,2020,2,799004,28839,37829268.41849456,TOTAL
6435,Tripura,2020,2,799114,28177,46398057.28751227,TOTAL
6436,Tripura,2020,2,799155,24496,40208843.98148832,TOTAL
6437,Tripura,2020,2,799205,23969,37261173.21177393,TOTAL
6438,Tripura,2020,2,799007,23094,40747758.57995502,TOTAL
6439,Tripura,2020,3,799001,96924,210455496.0266828,TOTAL
6440,Tripura,2020,3,799003,65038,109358598.05519056,TOTAL
6441,Tripura,2020,3,799006,45446,78785790.52682589,TOTAL
6442,Tripura,2020,3,799102,45289,91839429.53746599,TOTAL
6443,Tripura,2020,3,799114,37844,71003467.59346402,TOTAL
6444,Tripura,2020,3,799002,37641,64303225.30132322,TOTAL
6445,Tripura,2020,3,799004,36340,54457731.927102,TOTAL
6446,Tripura,2020,3,799007,34436,58279661.01278485,TOTAL
6447,Tripura,2020,3,799155,33249,56454838.99751498,TOTAL
6448,Tripura,2020,3,799144,29882,54323214.01146464,TOTAL
6449,Tripura,2020,4,799001,141329,295115359.2662865,TOTAL
6450,Tripura,2020,4,799003,82681,147151146.0687793,TOTAL
6451,Tripura,2020,4,799006,61696,108145630.55170871,TOTAL
6452,Tripura,2020,4,799002,55560,100535797.21030375,TOTAL
6453,Tripura,2020,4,799102,52786,111685943.64403538,TOTAL
6454,Tripura,2020,4,799114,47263,92896210.52195582,TOTAL
6455,Tripura,2020,4,799007,46192,84813177.69154394,TOTAL
6456,Tripura,2020,4,799004,43651,71000220.55746494,TOTAL
6457,Tripura,2020,4,799155,38763,70106158.70082445,TOTAL
6458,Tripura,2020,4,799144,36082,72546534.16628619,TOTAL
6459,Tripura,2021,1,799001,164426,351838459.6746892,TOTAL
6460,Tripura,2021,1,799003,78218,150843150.2731369,TOTAL
6461,Tripura,2021,1,799006,59597,112591803.35512727,TOTAL
6462,Tripura,2021,1,799002,51373,102124507.47055371,TOTAL
6463,Tripura,2021,1,799102,44866,119821045.16698335,TOTAL
6464,Tripura,2021,1,799007,43503,84124781.34950277,TOTAL
6465,Tripura,2021,1,799114,40132,92541940.02667081,TOTAL
6466,Tripura,2021,1,799004,39713,72262565.21975665,TOTAL
6467,Tripura,2021,1,799014,32288,62794570.68835791,TOTAL
6468,Tripura,2021,1,799250,31567,63515189.29873623,TOTAL
6469,Tripura,2021,2,799001,180337,373392994.57616675,TOTAL
6470,Tripura,2021,2,799003,90822,155529445.10942465,TOTAL
6471,Tripura,2021,2,799006,65418,113783445.13858834,TOTAL
6472,Tripura,2021,2,799002,57605,107430080.57647577,TOTAL
6473,Tripura,2021,2,799102,51180,115247617.3938867,TOTAL
6474,Tripura,2021,2,799007,48536,88158651.8442125,TOTAL
6475,Tripura,2021,2,799004,47039,81810219.06405766,TOTAL
6476,Tripura,2021,2,799114,46849,96199743.14707626,TOTAL
6477,Tripura,2021,2,799250,37122,74144287.76944911,TOTAL
6478,Tripura,2021,2,799155,35330,68704764.73818848,TOTAL
6479,Tripura,2021,3,799001,239712,491293307.22377086,TOTAL
6480,Tripura,2021,3,799003,106992,191426035.85396883,TOTAL
6481,Tripura,2021,3,799006,81643,144075502.84419107,TOTAL
6482,Tripura,2021,3,799002,70618,133797947.46158756,TOTAL
6483,Tripura,2021,3,799102,62055,136672967.2902025,TOTAL
6484,Tripura,2021,3,799007,58347,114150703.73060586,TOTAL
6485,Tripura,2021,3,799004,54930,99569788.42354734,TOTAL
6486,Tripura,2021,3,799114,53892,123731311.35281976,TOTAL
6487,Tripura,2021,3,799250,46394,101244270.42708679,TOTAL
6488,Tripura,2021,3,799014,42780,80557687.52728595,TOTAL
6489,Tripura,2021,4,799001,295775,586031411.957277,TOTAL
6490,Tripura,2021,4,799003,131927,254466503.09277552,TOTAL
6491,Tripura,2021,4,799006,96497,171670600.71489757,TOTAL
6492,Tripura,2021,4,799002,86597,156698917.09374124,TOTAL
6493,Tripura,2021,4,799102,71034,166663716.72451225,TOTAL
6494,Tripura,2021,4,799007,70960,139950429.76039606,TOTAL
6495,Tripura,2021,4,799114,64040,145294915.4439746,TOTAL
6496,Tripura,2021,4,799004,60088,123338690.05052328,TOTAL
6497,Tripura,2021,4,799250,57697,138474164.3670132,TOTAL
6498,Tripura,2021,4,799005,54415,90474426.21293609,TOTAL
6499,Tripura,2022,1,799001,331041,646519724.2691705,TOTAL
6500,Tripura,2022,1,799003,146078,273820222.0061229,TOTAL
6501,Tripura,2022,1,799006,110660,198187734.14251772,TOTAL
6502,Tripura,2022,1,799002,99326,184391648.29607794,TOTAL
6503,Tripura,2022,1,799007,81097,156834509.6687275,TOTAL
6504,Tripura,2022,1,799102,75836,176590209.86560526,TOTAL
6505,Tripura,2022,1,799114,73949,166978873.0450884,TOTAL
6506,Tripura,2022,1,799250,71594,163105645.28297308,TOTAL
6507,Tripura,2022,1,799004,65225,131348141.0895373,TOTAL
6508,Tripura,2022,1,799005,63965,100090144.61204371,TOTAL
6509,Tripura,2022,2,799001,407651,759465139.192843,TOTAL
6510,Tripura,2022,2,799003,174182,313050332.0984084,TOTAL
6511,Tripura,2022,2,799006,127250,215384605.7081984,TOTAL
6512,Tripura,2022,2,799002,114792,204667703.4873031,TOTAL
6513,Tripura,2022,2,799045,93306,145616980.44059926,TOTAL
6514,Tripura,2022,2,799007,90692,168134583.98132753,TOTAL
6515,Tripura,2022,2,799102,88619,198684750.0916176,TOTAL
6516,Tripura,2022,2,799114,87313,196883972.2693556,TOTAL
6517,Tripura,2022,2,799250,84082,182710246.64021888,TOTAL
6518,Tripura,2022,2,799005,78379,119951133.6884234,TOTAL
6519,Tripura,2022,3,799001,939704,1937548277.2018309,TOTAL
6520,Tripura,2022,3,799003,187351,325824471.7983676,TOTAL
6521,Tripura,2022,3,799006,144908,245071692.06024504,TOTAL
6522,Tripura,2022,3,799002,122273,216718649.56432867,TOTAL
6523,Tripura,2022,3,799114,104422,212784836.0453348,TOTAL
6524,Tripura,2022,3,799007,103140,184210552.17301154,TOTAL
6525,Tripura,2022,3,799250,96157,195274757.12707353,TOTAL
6526,Tripura,2022,3,799045,92909,157560825.577133,TOTAL
6527,Tripura,2022,3,799102,92491,202188747.5135752,TOTAL
6528,Tripura,2022,3,799005,84533,129672707.32143867,TOTAL
6529,Tripura,2022,4,799001,1547249,3286195023.042714,TOTAL
6530,Tripura,2022,4,799003,203913,346744483.3587987,TOTAL
6531,Tripura,2022,4,799006,155304,262180183.60865727,TOTAL
6532,Tripura,2022,4,799002,130048,228832816.924597,TOTAL
6533,Tripura,2022,4,799277,123078,278812213.88555306,TOTAL
6534,Tripura,2022,4,799007,110395,193352299.19761324,TOTAL
6535,Tripura,2022,4,799250,109016,211430536.20554632,TOTAL
6536,Tripura,2022,4,799045,108589,175091180.5513392,TOTAL
6537,Tripura,2022,4,799114,102682,198722297.4924404,TOTAL
6538,Tripura,2022,4,799102,98570,206592406.2818148,TOTAL
6539,Uttar Pradesh,2018,1,201301,690196,987613438.9540119,TOTAL
6540,Uttar Pradesh,2018,1,211002,155044,140660589.47154945,TOTAL
6541,Uttar Pradesh,2018,1,221007,119472,82547035.20302713,TOTAL
6542,Uttar Pradesh,2018,1,201001,117433,183997238.27418238,TOTAL
6543,Uttar Pradesh,2018,1,201308,115075,168194081.6746942,TOTAL
6544,Uttar Pradesh,2018,1,221001,102173,47996651.5829598,TOTAL
6545,Uttar Pradesh,2018,1,201306,99907,132863078.13597459,TOTAL
6546,Uttar Pradesh,2018,1,201009,99762,133676961.23942636,TOTAL
6547,Uttar Pradesh,2018,1,201307,94485,172191677.42441252,TOTAL
6548,Uttar Pradesh,2018,1,250001,86904,120435489.7262559,TOTAL
6549,Uttar Pradesh,2018,2,201301,971854,1673280979.3831716,TOTAL
6550,Uttar Pradesh,2018,2,211002,187515,228945299.5851271,TOTAL
6551,Uttar Pradesh,2018,2,221007,165262,142613640.0843257,TOTAL
6552,Uttar Pradesh,2018,2,201308,162134,260644317.4238733,TOTAL
6553,Uttar Pradesh,2018,2,221001,153900,76113219.3890778,TOTAL
6554,Uttar Pradesh,2018,2,201001,153569,289471992.2973092,TOTAL
6555,Uttar Pradesh,2018,2,201307,146944,277816751.94148046,TOTAL
6556,Uttar Pradesh,2018,2,261136,134292,11967846.59369568,TOTAL
6557,Uttar Pradesh,2018,2,201009,131868,225961450.0565845,TOTAL
6558,Uttar Pradesh,2018,2,201306,124283,193525124.64887193,TOTAL
6559,Uttar Pradesh,2018,3,221001,1439623,671779876.5266988,TOTAL
6560,Uttar Pradesh,2018,3,201301,1438458,2181626866.4046803,TOTAL
6561,Uttar Pradesh,2018,3,221007,991753,560212716.9641123,TOTAL
6562,Uttar Pradesh,2018,3,261136,945871,389705610.27483356,TOTAL
6563,Uttar Pradesh,2018,3,201308,336977,401172538.5402105,TOTAL
6564,Uttar Pradesh,2018,3,201307,324604,433959881.2009766,TOTAL
6565,Uttar Pradesh,2018,3,211002,292135,355720195.81126803,TOTAL
6566,Uttar Pradesh,2018,3,201014,230610,326683367.07204574,TOTAL
6567,Uttar Pradesh,2018,3,201306,224490,313973797.6198205,TOTAL
6568,Uttar Pradesh,2018,3,201304,213566,311521084.5279421,TOTAL
6569,Uttar Pradesh,2018,4,201301,2504916,3217987818.841588,TOTAL
6570,Uttar Pradesh,2018,4,201308,691019,646783222.7495496,TOTAL
6571,Uttar Pradesh,2018,4,201307,656491,698341707.1485498,TOTAL
6572,Uttar Pradesh,2018,4,221001,448556,211430158.87760276,TOTAL
6573,Uttar Pradesh,2018,4,201303,439449,476583976.2868532,TOTAL
6574,Uttar Pradesh,2018,4,201304,429697,491372728.48908836,TOTAL
6575,Uttar Pradesh,2018,4,211002,419546,532891862.8532194,TOTAL
6576,Uttar Pradesh,2018,4,201014,402649,505006233.0479592,TOTAL
6577,Uttar Pradesh,2018,4,201009,401531,555401283.4249731,TOTAL
6578,Uttar Pradesh,2018,4,221007,375707,324705577.7245589,TOTAL
6579,Uttar Pradesh,2019,1,201301,4596696,4223121104.413077,TOTAL
6580,Uttar Pradesh,2019,1,226004,2988999,4521167316.752953,TOTAL
6581,Uttar Pradesh,2019,1,201307,995263,967125877.3786304,TOTAL
6582,Uttar Pradesh,2019,1,201308,940906,816865460.7639456,TOTAL
6583,Uttar Pradesh,2019,1,201304,763989,738479434.1212442,TOTAL
6584,Uttar Pradesh,2019,1,211002,750868,842505341.9019947,TOTAL
6585,Uttar Pradesh,2019,1,201306,743462,665922050.9083495,TOTAL
6586,Uttar Pradesh,2019,1,201303,702940,679180072.1493174,TOTAL
6587,Uttar Pradesh,2019,1,201009,674047,801707823.3511343,TOTAL
6588,Uttar Pradesh,2019,1,201014,603950,682482312.1640904,TOTAL
6589,Uttar Pradesh,2019,2,226004,8966947,16438621373.818607,TOTAL
6590,Uttar Pradesh,2019,2,201301,3632838,3857716253.464631,TOTAL
6591,Uttar Pradesh,2019,2,201307,1041792,1111655670.8598578,TOTAL
6592,Uttar Pradesh,2019,2,201308,1040098,952636804.9072895,TOTAL
6593,Uttar Pradesh,2019,2,208001,990727,1850053188.7010975,TOTAL
6594,Uttar Pradesh,2019,2,211002,793974,1175239275.0226789,TOTAL
6595,Uttar Pradesh,2019,2,201303,760647,802473047.9832803,TOTAL
6596,Uttar Pradesh,2019,2,201009,736002,963720736.3791001,TOTAL
6597,Uttar Pradesh,2019,2,201304,722680,821249578.481452,TOTAL
6598,Uttar Pradesh,2019,2,201014,642296,778338860.9675133,TOTAL
6599,Uttar Pradesh,2019,3,226004,6687157,17110382946.6282,TOTAL
6600,Uttar Pradesh,2019,3,201301,4798433,4992797291.832095,TOTAL
6601,Uttar Pradesh,2019,3,201307,1517920,1501556495.9285545,TOTAL
6602,Uttar Pradesh,2019,3,201308,1273377,1233861005.4703152,TOTAL
6603,Uttar Pradesh,2019,3,201303,1078332,1070118111.8331378,TOTAL
6604,Uttar Pradesh,2019,3,201009,993499,1262039254.2371387,TOTAL
6605,Uttar Pradesh,2019,3,201304,991140,1097530067.7508283,TOTAL
6606,Uttar Pradesh,2019,3,201014,940093,1041446940.6122824,TOTAL
6607,Uttar Pradesh,2019,3,211002,849738,1357190393.8906558,TOTAL
6608,Uttar Pradesh,2019,3,208001,846654,2013119811.1164007,TOTAL
6609,Uttar Pradesh,2019,4,226004,8588482,21494958633.324272,TOTAL
6610,Uttar Pradesh,2019,4,201301,5805708,6194769074.369754,TOTAL
6611,Uttar Pradesh,2019,4,201307,1782991,1865553928.0043442,TOTAL
6612,Uttar Pradesh,2019,4,201308,1702665,1534651285.6518054,TOTAL
6613,Uttar Pradesh,2019,4,201303,1230731,1301166490.4265368,TOTAL
6614,Uttar Pradesh,2019,4,201304,1189081,1373926601.0065424,TOTAL
6615,Uttar Pradesh,2019,4,201009,1186803,1604582922.0953102,TOTAL
6616,Uttar Pradesh,2019,4,221007,1179731,1503521729.008887,TOTAL
6617,Uttar Pradesh,2019,4,201014,1096184,1259501777.7375505,TOTAL
6618,Uttar Pradesh,2019,4,201306,1066975,1140977200.7128494,TOTAL
6619,Uttar Pradesh,2020,1,226004,9379065,25604240132.822746,TOTAL
6620,Uttar Pradesh,2020,1,201301,5805295,6230032613.270485,TOTAL
6621,Uttar Pradesh,2020,1,201307,1865591,2046335836.437913,TOTAL
6622,Uttar Pradesh,2020,1,201308,1797906,1993215936.876497,TOTAL
6623,Uttar Pradesh,2020,1,250001,1369151,3275564105.912902,TOTAL
6624,Uttar Pradesh,2020,1,201009,1343777,1837100596.7914388,TOTAL
6625,Uttar Pradesh,2020,1,201303,1265203,1382014161.4161623,TOTAL
6626,Uttar Pradesh,2020,1,201304,1256012,1502194520.3290753,TOTAL
6627,Uttar Pradesh,2020,1,201014,1144853,1375882642.5890007,TOTAL
6628,Uttar Pradesh,2020,1,201318,1107456,1582552451.9809124,TOTAL
6629,Uttar Pradesh,2020,2,226004,7759585,23228204955.63629,TOTAL
6630,Uttar Pradesh,2020,2,201301,2632882,3032440979.2706,TOTAL
6631,Uttar Pradesh,2020,2,201307,1490791,1658785810.9373493,TOTAL
6632,Uttar Pradesh,2020,2,250001,1444660,3560011431.827073,TOTAL
6633,Uttar Pradesh,2020,2,201009,1415732,1732413692.0150585,TOTAL
6634,Uttar Pradesh,2020,2,201102,1234207,1668370137.5368576,TOTAL
6635,Uttar Pradesh,2020,2,201318,1079644,1436115572.1857004,TOTAL
6636,Uttar Pradesh,2020,2,201304,1024526,1133269193.3246734,TOTAL
6637,Uttar Pradesh,2020,2,201308,983057,1160315249.08782,TOTAL
6638,Uttar Pradesh,2020,2,201303,932952,984760940.8620598,TOTAL
6639,Uttar Pradesh,2020,3,226004,11561325,32419324318.886276,TOTAL
6640,Uttar Pradesh,2020,3,201301,4881051,5988749980.204367,TOTAL
6641,Uttar Pradesh,2020,3,201307,2082018,2330393573.7160997,TOTAL
6642,Uttar Pradesh,2020,3,201009,1901182,2646259864.451938,TOTAL
6643,Uttar Pradesh,2020,3,250001,1776682,4246932022.8562107,TOTAL
6644,Uttar Pradesh,2020,3,201318,1718615,2362990063.401171,TOTAL
6645,Uttar Pradesh,2020,3,201102,1483902,2523971248.3865833,TOTAL
6646,Uttar Pradesh,2020,3,201304,1460713,1727054333.3191237,TOTAL
6647,Uttar Pradesh,2020,3,201308,1444635,1784850059.1333647,TOTAL
6648,Uttar Pradesh,2020,3,201303,1182569,1341042683.2311177,TOTAL
6649,Uttar Pradesh,2020,4,226004,10577161,28971261812.62314,TOTAL
6650,Uttar Pradesh,2020,4,201301,8269422,9516431137.386436,TOTAL
6651,Uttar Pradesh,2020,4,201307,3169124,3513042732.4788995,TOTAL
6652,Uttar Pradesh,2020,4,201009,2745899,3935767844.1679306,TOTAL
6653,Uttar Pradesh,2020,4,201318,2635508,3627149674.616274,TOTAL
6654,Uttar Pradesh,2020,4,201308,2252985,2677669924.2664537,TOTAL
6655,Uttar Pradesh,2020,4,201304,2149594,2548975368.669379,TOTAL
6656,Uttar Pradesh,2020,4,201102,2128338,3813297884.071787,TOTAL
6657,Uttar Pradesh,2020,4,250001,2126289,4735111011.244249,TOTAL
6658,Uttar Pradesh,2020,4,201303,1853382,2070170152.263678,TOTAL
6659,Uttar Pradesh,2021,1,226004,22707332,45313324217.90133,TOTAL
6660,Uttar Pradesh,2021,1,201301,10319312,12062504221.249079,TOTAL
6661,Uttar Pradesh,2021,1,250001,3773281,7415487991.852068,TOTAL
6662,Uttar Pradesh,2021,1,201307,3475051,3875774997.6220965,TOTAL
6663,Uttar Pradesh,2021,1,201318,2910787,3960222041.8567605,TOTAL
6664,Uttar Pradesh,2021,1,201308,2900019,3147205748.8876724,TOTAL
6665,Uttar Pradesh,2021,1,201009,2805336,4050056403.412795,TOTAL
6666,Uttar Pradesh,2021,1,201304,2294976,2705732772.990325,TOTAL
6667,Uttar Pradesh,2021,1,201102,2202672,4068601034.7516813,TOTAL
6668,Uttar Pradesh,2021,1,201303,2085839,2303130814.5934906,TOTAL
6669,Uttar Pradesh,2021,2,226004,30119203,58851436924.50308,TOTAL
6670,Uttar Pradesh,2021,2,201301,9161290,11443281811.838333,TOTAL
6671,Uttar Pradesh,2021,2,250001,4986937,9290889335.293001,TOTAL
6672,Uttar Pradesh,2021,2,201307,3229621,3762392259.7045245,TOTAL
6673,Uttar Pradesh,2021,2,201009,2982592,4312398218.589519,TOTAL
6674,Uttar Pradesh,2021,2,201318,2879977,4086962465.071066,TOTAL
6675,Uttar Pradesh,2021,2,201102,2605822,4403533727.178192,TOTAL
6676,Uttar Pradesh,2021,2,201304,2304994,2716975312.4889264,TOTAL
6677,Uttar Pradesh,2021,2,201308,2232080,2824968875.5223007,TOTAL
6678,Uttar Pradesh,2021,2,247001,1887127,3969980278.18306,TOTAL
6679,Uttar Pradesh,2021,3,226004,32760729,56323637943.606125,TOTAL
6680,Uttar Pradesh,2021,3,201301,13557540,16582897948.020151,TOTAL
6681,Uttar Pradesh,2021,3,250001,6650017,11375083241.971977,TOTAL
6682,Uttar Pradesh,2021,3,201307,4542306,5106754765.059321,TOTAL
