,State,Year,Quarter,District,Reg_Users
3607,Meghalaya,2022,1,east garo hills,8578
3608,Meghalaya,2022,1,south garo hills,7508
3609,Meghalaya,2022,1,west khasi hills,6839
3610,Meghalaya,2022,2,east khasi hills,108330
3611,Meghalaya,2022,2,west garo hills,58178
3612,Meghalaya,2022,2,ribhoi,26541
3613,Meghalaya,2022,2,east jaintia hills,19314
3614,Meghalaya,2022,2,west jaintia hills,12593
3615,Meghalaya,2022,2,north garo hills,9312
3616,Meghalaya,2022,2,south west garo hills,9266
3617,Meghalaya,2022,2,east garo hills,9052
3618,Meghalaya,2022,2,south garo hills,7922
3619,Meghalaya,2022,2,west khasi hills,7196
3620,Meghalaya,2022,3,east khasi hills,113816
3621,Meghalaya,2022,3,west garo hills,61273
3622,Meghalaya,2022,3,ribhoi,27844
3623,Meghalaya,2022,3,east jaintia hills,20320
3624,Meghalaya,2022,3,west jaintia hills,13176
3625,Meghalaya,2022,3,north garo hills,9773
3626,Meghalaya,2022,3,south west garo hills,9735
3627,Meghalaya,2022,3,east garo hills,9484
3628,Meghalaya,2022,3,south garo hills,8265
3629,Meghalaya,2022,3,west khasi hills,7493
3630,Meghalaya,2022,4,east khasi hills,118978
3631,Meghalaya,2022,4,west garo hills,63792
3632,Meghalaya,2022,4,ribhoi,29041
3633,Meghalaya,2022,4,east jaintia hills,21201
3634,Meghalaya,2022,4,west jaintia hills,13633
3635,Meghalaya,2022,4,north garo hills,10145
3636,Meghalaya,2022,4,south west garo hills,10062
3637,Meghalaya,2022,4,east garo hills,9846
3638,Meghalaya,2022,4,south garo hills,8553
3639,Meghalaya,2022,4,west khasi hills,7705
3640,Mizoram,2018,1,aizawl,4550
3641,Mizoram,2018,1,lunglei,879
3642,Mizoram,2018,1,kolasib,486
3643,Mizoram,2018,1,lawngtlai,474
3644,Mizoram,2018,1,champhai,358
3645,Mizoram,2018,1,mamit,316
3646,Mizoram,2018,1,serchhip,299
3647,Mizoram,2018,1,saiha,231
3648,Mizoram,2018,2,aizawl,6211
3649,Mizoram,2018,2,lunglei,1241
3650,Mizoram,2018,2,kolasib,692
3651,Mizoram,2018,2,lawngtlai,607
3652,Mizoram,2018,2,champhai,501
3653,Mizoram,2018,2,serchhip,440
3654,Mizoram,2018,2,mamit,435
3655,Mizoram,2018,2,saiha,295
3656,Mizoram,2018,3,aizawl,8460
3657,Mizoram,2018,3,lunglei,1751
3658,Mizoram,2018,3,kolasib,1012
3659,Mizoram,2018,3,lawngtlai,922
3660,Mizoram,2018,3,champhai,729
3661,Mizoram,2018,3,serchhip,633
3662,Mizoram,2018,3,mamit,599
3663,Mizoram,2018,3,saiha,396
3664,Mizoram,2018,4,aizawl,11131
3665,Mizoram,2018,4,lunglei,2391
3666,Mizoram,2018,4,kolasib,1393
3667,Mizoram,2018,4,lawngtlai,1254
3668,Mizoram,2018,4,champhai,1001
3669,Mizoram,2018,4,serchhip,857
3670,Mizoram,2018,4,mamit,835
3671,Mizoram,2018,4,saiha,503
3672,Mizoram,2019,1,aizawl,13422
3673,Mizoram,2019,1,lunglei,2910
3674,Mizoram,2019,1,kolasib,1730
3675,Mizoram,2019,1,lawngtlai,1648
3676,Mizoram,2019,1,champhai,1179
3677,Mizoram,2019,1,mamit,1096
3678,Mizoram,2019,1,serchhip,1047
3679,Mizoram,2019,1,saiha,638
3680,Mizoram,2019,2,aizawl,15934
3681,Mizoram,2019,2,lunglei,3575
3682,Mizoram,2019,2,lawngtlai,2133
3683,Mizoram,2019,2,kolasib,2120
3684,Mizoram,2019,2,champhai,1429
3685,Mizoram,2019,2,mamit,1428
3686,Mizoram,2019,2,serchhip,1295
3687,Mizoram,2019,2,saiha,782
3688,Mizoram,2019,3,aizawl,18992
3689,Mizoram,2019,3,lunglei,4197
3690,Mizoram,2019,3,lawngtlai,2647
3691,Mizoram,2019,3,kolasib,2497
3692,Mizoram,2019,3,champhai,1733
3693,Mizoram,2019,3,mamit,1655
3694,Mizoram,2019,3,serchhip,1512
3695,Mizoram,2019,3,saiha,901
3696,Mizoram,2019,4,aizawl,21865
3697,Mizoram,2019,4,lunglei,4926
3698,Mizoram,2019,4,lawngtlai,3255
3699,Mizoram,2019,4,kolasib,2929
3700,Mizoram,2019,4,champhai,2067
3701,Mizoram,2019,4,mamit,1996
3702,Mizoram,2019,4,serchhip,1735
3703,Mizoram,2019,4,saiha,1036
3704,Mizoram,2020,1,aizawl,25253
3705,Mizoram,2020,1,lunglei,5778
3706,Mizoram,2020,1,lawngtlai,3996
3707,Mizoram,2020,1,kolasib,3360
3708,Mizoram,2020,1,champhai,2448
3709,Mizoram,2020,1,mamit,2379
3710,Mizoram,2020,1,serchhip,1992
3711,Mizoram,2020,1,saiha,1293
3712,Mizoram,2020,2,aizawl,29637
3713,Mizoram,2020,2,lunglei,7006
3714,Mizoram,2020,2,lawngtlai,4977
3715,Mizoram,2020,2,kolasib,4022
3716,Mizoram,2020,2,champhai,3052
3717,Mizoram,2020,2,mamit,2911
3718,Mizoram,2020,2,serchhip,2379
3719,Mizoram,2020,2,saiha,1590
3720,Mizoram,2020,3,aizawl,36225
3721,Mizoram,2020,3,lunglei,8442
3722,Mizoram,2020,3,lawngtlai,6412
3723,Mizoram,2020,3,kolasib,4923
3724,Mizoram,2020,3,champhai,3883
3725,Mizoram,2020,3,mamit,3597
3726,Mizoram,2020,3,serchhip,2871
3727,Mizoram,2020,3,saiha,1962
3728,Mizoram,2020,4,aizawl,41500
3729,Mizoram,2020,4,lunglei,9794
3730,Mizoram,2020,4,lawngtlai,7618
3731,Mizoram,2020,4,kolasib,5599
3732,Mizoram,2020,4,champhai,4550
3733,Mizoram,2020,4,mamit,4083
3734,Mizoram,2020,4,serchhip,3313
3735,Mizoram,2020,4,saiha,2274
3736,Mizoram,2021,1,aizawl,45103
3737,Mizoram,2021,1,lunglei,10638
3738,Mizoram,2021,1,lawngtlai,8386
3739,Mizoram,2021,1,kolasib,6120
3740,Mizoram,2021,1,champhai,4968
3741,Mizoram,2021,1,mamit,4467
3742,Mizoram,2021,1,serchhip,3582
3743,Mizoram,2021,1,saiha,2486
3744,Mizoram,2021,2,aizawl,48525
3745,Mizoram,2021,2,lunglei,11491
3746,Mizoram,2021,2,lawngtlai,9096
3747,Mizoram,2021,2,kolasib,6624
3748,Mizoram,2021,2,champhai,5366
3749,Mizoram,2021,2,mamit,4882
3750,Mizoram,2021,2,serchhip,3884
3751,Mizoram,2021,2,saiha,2684
3752,Mizoram,2021,3,aizawl,52313
3753,Mizoram,2021,3,lunglei,12614
3754,Mizoram,2021,3,lawngtlai,9954
3755,Mizoram,2021,3,kolasib,7229
3756,Mizoram,2021,3,champhai,5935
3757,Mizoram,2021,3,mamit,5392
3758,Mizoram,2021,3,serchhip,4255
3759,Mizoram,2021,3,saiha,2955
3760,Mizoram,2021,4,aizawl,56005
3761,Mizoram,2021,4,lunglei,13668
3762,Mizoram,2021,4,lawngtlai,10738
3763,Mizoram,2021,4,kolasib,7850
3764,Mizoram,2021,4,champhai,6447
3765,Mizoram,2021,4,mamit,5887
3766,Mizoram,2021,4,serchhip,4614
3767,Mizoram,2021,4,saiha,3196
3768,Mizoram,2022,1,aizawl,59433
3769,Mizoram,2022,1,lunglei,14538
3770,Mizoram,2022,1,lawngtlai,11459
3771,Mizoram,2022,1,kolasib,8375
3772,Mizoram,2022,1,champhai,6875
3773,Mizoram,2022,1,mamit,6299
3774,Mizoram,2022,1,serchhip,4906
3775,Mizoram,2022,1,saiha,3410
3776,Mizoram,2022,2,aizawl,62605
3777,Mizoram,2022,2,lunglei,15302
3778,Mizoram,2022,2,lawngtlai,12114
3779,Mizoram,2022,2,kolasib,8872
3780,Mizoram,2022,2,champhai,7233
3781,Mizoram,2022,2,mamit,6641
3782,Mizoram,2022,2,serchhip,5170
3783,Mizoram,2022,2,saiha,3598
3784,Mizoram,2022,3,aizawl,65940
3785,Mizoram,2022,3,lunglei,16062
3786,Mizoram,2022,3,lawngtlai,12771
3787,Mizoram,2022,3,kolasib,9300
3788,Mizoram,2022,3,champhai,7576
3789,Mizoram,2022,3,mamit,6931
3790,Mizoram,2022,3,serchhip,5390
3791,Mizoram,2022,3,saiha,3765
3792,Mizoram,2022,4,aizawl,68925
3793,Mizoram,2022,4,lunglei,16676
3794,Mizoram,2022,4,lawngtlai,13303
3795,Mizoram,2022,4,kolasib,9602
3796,Mizoram,2022,4,champhai,7814
3797,Mizoram,2022,4,mamit,7086
3798,Mizoram,2022,4,serchhip,5551
3799,Mizoram,2022,4,saiha,3913
3800,Nagaland,2018,1,dimapur,8249
3801,Nagaland,2018,1,kohima,3036
3802,Nagaland,2018,1,mokokchung,1043
3803,Nagaland,2018,1,mon,525
3804,Nagaland,2018,1,phek,487
3805,Nagaland,2018,1,wokha,465
3806,Nagaland,2018,1,zunheboto,385
3807,Nagaland,2018,1,tuensang,377
3808,Nagaland,2018,1,peren,218
3809,Nagaland,2018,1,kiphire,168
3810,Nagaland,2018,2,dimapur,12093
3811,Nagaland,2018,2,kohima,4395
3812,Nagaland,2018,2,mokokchung,1616
3813,Nagaland,2018,2,mon,892
3814,Nagaland,2018,2,phek,736
3815,Nagaland,2018,2,wokha,703
3816,Nagaland,2018,2,tuensang,594
3817,Nagaland,2018,2,zunheboto,593
3818,Nagaland,2018,2,peren,358
3819,Nagaland,2018,2,kiphire,258
3820,Nagaland,2018,3,dimapur,17039
3821,Nagaland,2018,3,kohima,6298
3822,Nagaland,2018,3,mokokchung,2313
3823,Nagaland,2018,3,mon,1287
3824,Nagaland,2018,3,phek,1083
3825,Nagaland,2018,3,wokha,1017
3826,Nagaland,2018,3,tuensang,934
3827,Nagaland,2018,3,zunheboto,821
3828,Nagaland,2018,3,peren,526
3829,Nagaland,2018,3,kiphire,465
3830,Nagaland,2018,4,dimapur,22603
3831,Nagaland,2018,4,kohima,8583
3832,Nagaland,2018,4,mokokchung,2986
3833,Nagaland,2018,4,mon,1884
3834,Nagaland,2018,4,phek,1419
3835,Nagaland,2018,4,wokha,1391
3836,Nagaland,2018,4,tuensang,1261
3837,Nagaland,2018,4,zunheboto,1099
3838,Nagaland,2018,4,peren,710
3839,Nagaland,2018,4,kiphire,661
3840,Nagaland,2019,1,dimapur,28091
3841,Nagaland,2019,1,kohima,10747
3842,Nagaland,2019,1,mokokchung,3721
3843,Nagaland,2019,1,mon,2458
3844,Nagaland,2019,1,wokha,1830
3845,Nagaland,2019,1,phek,1727
3846,Nagaland,2019,1,tuensang,1678
3847,Nagaland,2019,1,zunheboto,1374
3848,Nagaland,2019,1,peren,884
3849,Nagaland,2019,1,kiphire,862
3850,Nagaland,2019,2,dimapur,34567
3851,Nagaland,2019,2,kohima,13108
3852,Nagaland,2019,2,mokokchung,4655
3853,Nagaland,2019,2,mon,3210
3854,Nagaland,2019,2,wokha,2411
3855,Nagaland,2019,2,tuensang,2152
3856,Nagaland,2019,2,phek,2143
3857,Nagaland,2019,2,zunheboto,1680
3858,Nagaland,2019,2,peren,1148
3859,Nagaland,2019,2,kiphire,1084
3860,Nagaland,2019,3,dimapur,41036
3861,Nagaland,2019,3,kohima,15677
3862,Nagaland,2019,3,mokokchung,5593
3863,Nagaland,2019,3,mon,3976
3864,Nagaland,2019,3,wokha,2961
3865,Nagaland,2019,3,phek,2642
3866,Nagaland,2019,3,tuensang,2599
3867,Nagaland,2019,3,zunheboto,2058
3868,Nagaland,2019,3,peren,1377
3869,Nagaland,2019,3,kiphire,1251
3870,Nagaland,2019,4,dimapur,47000
3871,Nagaland,2019,4,kohima,18232
3872,Nagaland,2019,4,mokokchung,6606
3873,Nagaland,2019,4,mon,4863
3874,Nagaland,2019,4,wokha,3540
3875,Nagaland,2019,4,phek,3109
3876,Nagaland,2019,4,tuensang,3081
3877,Nagaland,2019,4,zunheboto,2475
3878,Nagaland,2019,4,peren,1623
3879,Nagaland,2019,4,kiphire,1460
3880,Nagaland,2020,1,dimapur,53696
3881,Nagaland,2020,1,kohima,20644
3882,Nagaland,2020,1,mokokchung,7626
3883,Nagaland,2020,1,mon,5747
3884,Nagaland,2020,1,wokha,4118
3885,Nagaland,2020,1,phek,3637
3886,Nagaland,2020,1,tuensang,3634
3887,Nagaland,2020,1,zunheboto,2898
3888,Nagaland,2020,1,peren,1899
3889,Nagaland,2020,1,kiphire,1814
3890,Nagaland,2020,2,dimapur,63398
3891,Nagaland,2020,2,kohima,24236
3892,Nagaland,2020,2,mokokchung,9559
3893,Nagaland,2020,2,mon,7917
3894,Nagaland,2020,2,wokha,5296
3895,Nagaland,2020,2,tuensang,4779
3896,Nagaland,2020,2,phek,4535
3897,Nagaland,2020,2,zunheboto,3647
3898,Nagaland,2020,2,peren,2534
3899,Nagaland,2020,2,kiphire,2423
3900,Nagaland,2020,3,dimapur,79061
3901,Nagaland,2020,3,kohima,31483
3902,Nagaland,2020,3,mon,13591
3903,Nagaland,2020,3,mokokchung,13155
3904,Nagaland,2020,3,wokha,7980
3905,Nagaland,2020,3,tuensang,7220
3906,Nagaland,2020,3,phek,6151
3907,Nagaland,2020,3,zunheboto,4942
3908,Nagaland,2020,3,peren,3486
3909,Nagaland,2020,3,kiphire,3306
3910,Nagaland,2020,4,dimapur,87807
3911,Nagaland,2020,4,kohima,34872
3912,Nagaland,2020,4,mon,14932
3913,Nagaland,2020,4,mokokchung,14511
3914,Nagaland,2020,4,wokha,8821
3915,Nagaland,2020,4,tuensang,8177
3916,Nagaland,2020,4,phek,6888
3917,Nagaland,2020,4,zunheboto,5541
3918,Nagaland,2020,4,peren,3919
3919,Nagaland,2020,4,kiphire,3629
3920,Nagaland,2021,1,dimapur,94968
3921,Nagaland,2021,1,kohima,37488
3922,Nagaland,2021,1,mon,16154
3923,Nagaland,2021,1,mokokchung,15634
3924,Nagaland,2021,1,wokha,9531
3925,Nagaland,2021,1,tuensang,8866
3926,Nagaland,2021,1,phek,7536
3927,Nagaland,2021,1,zunheboto,6013
3928,Nagaland,2021,1,peren,4286
3929,Nagaland,2021,1,kiphire,3904
3930,Nagaland,2021,2,dimapur,101835
3931,Nagaland,2021,2,kohima,40277
3932,Nagaland,2021,2,mon,17389
3933,Nagaland,2021,2,mokokchung,16857
3934,Nagaland,2021,2,wokha,10232
3935,Nagaland,2021,2,tuensang,9565
3936,Nagaland,2021,2,phek,8134
3937,Nagaland,2021,2,zunheboto,6487
3938,Nagaland,2021,2,peren,4641
3939,Nagaland,2021,2,kiphire,4224
3940,Nagaland,2021,3,dimapur,109644
3941,Nagaland,2021,3,kohima,43467
3942,Nagaland,2021,3,mon,18911
3943,Nagaland,2021,3,mokokchung,18340
3944,Nagaland,2021,3,wokha,11126
3945,Nagaland,2021,3,tuensang,10433
3946,Nagaland,2021,3,phek,8933
3947,Nagaland,2021,3,zunheboto,7147
3948,Nagaland,2021,3,peren,5089
3949,Nagaland,2021,3,kiphire,4626
3950,Nagaland,2021,4,dimapur,117388
3951,Nagaland,2021,4,kohima,46621
3952,Nagaland,2021,4,mon,20409
3953,Nagaland,2021,4,mokokchung,19747
3954,Nagaland,2021,4,wokha,11994
3955,Nagaland,2021,4,tuensang,11300
3956,Nagaland,2021,4,phek,9753
3957,Nagaland,2021,4,zunheboto,7765
3958,Nagaland,2021,4,peren,5509
3959,Nagaland,2021,4,kiphire,5047
3960,Nagaland,2022,1,dimapur,124644
3961,Nagaland,2022,1,kohima,49523
3962,Nagaland,2022,1,mon,21773
3963,Nagaland,2022,1,mokokchung,21029
3964,Nagaland,2022,1,wokha,12743
3965,Nagaland,2022,1,tuensang,12057
3966,Nagaland,2022,1,phek,10413
3967,Nagaland,2022,1,zunheboto,8280
3968,Nagaland,2022,1,peren,5881
3969,Nagaland,2022,1,kiphire,5368
3970,Nagaland,2022,2,dimapur,131738
3971,Nagaland,2022,2,kohima,52343
3972,Nagaland,2022,2,mon,23037
3973,Nagaland,2022,2,mokokchung,22136
3974,Nagaland,2022,2,wokha,13417
3975,Nagaland,2022,2,tuensang,12747
3976,Nagaland,2022,2,phek,11005
3977,Nagaland,2022,2,zunheboto,8753
3978,Nagaland,2022,2,peren,6212
3979,Nagaland,2022,2,kiphire,5687
3980,Nagaland,2022,3,dimapur,139011
3981,Nagaland,2022,3,kohima,55046
3982,Nagaland,2022,3,mon,24237
3983,Nagaland,2022,3,mokokchung,23192
3984,Nagaland,2022,3,wokha,14092
3985,Nagaland,2022,3,tuensang,13393
3986,Nagaland,2022,3,phek,11494
3987,Nagaland,2022,3,zunheboto,9128
3988,Nagaland,2022,3,peren,6534
3989,Nagaland,2022,3,kiphire,5963
3990,Nagaland,2022,4,dimapur,145923
3991,Nagaland,2022,4,kohima,57592
3992,Nagaland,2022,4,mon,25340
3993,Nagaland,2022,4,mokokchung,24045
3994,Nagaland,2022,4,wokha,14702
3995,Nagaland,2022,4,tuensang,13900
3996,Nagaland,2022,4,phek,11847
3997,Nagaland,2022,4,zunheboto,9422
3998,Nagaland,2022,4,peren,6750
3999,Nagaland,2022,4,kiphire,6211
4000,Odisha,2018,1,khordha,308390
4001,Odisha,2018,1,cuttack,135972
4002,Odisha,2018,1,ganjam,126158
4003,Odisha,2018,1,baleshwar,100919
4004,Odisha,2018,1,jajapur,81133
4005,Odisha,2018,1,sundargarh,75201
4006,Odisha,2018,1,puri,69923
4007,Odisha,2018,1,kendujhar,58968
4008,Odisha,2018,1,bhadrak,58050
4009,Odisha,2018,1,anugul,56617
4010,Odisha,2018,2,khordha,406689
4011,Odisha,2018,2,cuttack,187723
4012,Odisha,2018,2,ganjam,169386
4013,Odisha,2018,2,baleshwar,139968
4014,Odisha,2018,2,jajapur,114580
4015,Odisha,2018,2,sundargarh,102838
4016,Odisha,2018,2,puri,97920
4017,Odisha,2018,2,kendujhar,83050
4018,Odisha,2018,2,bhadrak,81249
4019,Odisha,2018,2,anugul,76885
4020,Odisha,2018,3,khordha,499472
4021,Odisha,2018,3,cuttack,239067
4022,Odisha,2018,3,ganjam,217114
4023,Odisha,2018,3,baleshwar,180370
4024,Odisha,2018,3,jajapur,149049
4025,Odisha,2018,3,sundargarh,130288
4026,Odisha,2018,3,puri,124859
4027,Odisha,2018,3,kendujhar,108387
4028,Odisha,2018,3,bhadrak,105030
4029,Odisha,2018,3,anugul,97856
4030,Odisha,2018,4,khordha,626645
4031,Odisha,2018,4,cuttack,310337
4032,Odisha,2018,4,ganjam,279943
4033,Odisha,2018,4,baleshwar,231913
4034,Odisha,2018,4,jajapur,201210
4035,Odisha,2018,4,sundargarh,166328
4036,Odisha,2018,4,puri,163528
4037,Odisha,2018,4,kendujhar,142222
4038,Odisha,2018,4,bhadrak,141565
4039,Odisha,2018,4,anugul,124644
4040,Odisha,2019,1,khordha,745457
4041,Odisha,2019,1,cuttack,372513
4042,Odisha,2019,1,ganjam,332190
4043,Odisha,2019,1,baleshwar,271095
4044,Odisha,2019,1,jajapur,236643
4045,Odisha,2019,1,sundargarh,198716
4046,Odisha,2019,1,puri,195690
4047,Odisha,2019,1,kendujhar,167750
4048,Odisha,2019,1,bhadrak,166600
4049,Odisha,2019,1,anugul,150627
4050,Odisha,2019,2,khordha,826007
4051,Odisha,2019,2,cuttack,417809
4052,Odisha,2019,2,ganjam,373530
4053,Odisha,2019,2,baleshwar,299757
4054,Odisha,2019,2,jajapur,260311
4055,Odisha,2019,2,sundargarh,226776
4056,Odisha,2019,2,puri,217206
4057,Odisha,2019,2,kendujhar,188657
4058,Odisha,2019,2,bhadrak,187084
4059,Odisha,2019,2,anugul,169261
4060,Odisha,2019,3,khordha,916565
4061,Odisha,2019,3,cuttack,472851
4062,Odisha,2019,3,ganjam,414068
4063,Odisha,2019,3,baleshwar,329289
4064,Odisha,2019,3,jajapur,290776
4065,Odisha,2019,3,sundargarh,253356
4066,Odisha,2019,3,puri,247141
4067,Odisha,2019,3,bhadrak,208757
4068,Odisha,2019,3,kendujhar,208218
4069,Odisha,2019,3,anugul,187022
4070,Odisha,2019,4,khordha,1014134
4071,Odisha,2019,4,cuttack,534970
4072,Odisha,2019,4,ganjam,469522
4073,Odisha,2019,4,baleshwar,377976
4074,Odisha,2019,4,jajapur,332074
4075,Odisha,2019,4,puri,285955
4076,Odisha,2019,4,sundargarh,284913
4077,Odisha,2019,4,bhadrak,243586
4078,Odisha,2019,4,kendujhar,234041
4079,Odisha,2019,4,anugul,211167
4080,Odisha,2020,1,khordha,1083466
4081,Odisha,2020,1,cuttack,578471
4082,Odisha,2020,1,ganjam,512643
4083,Odisha,2020,1,baleshwar,410789
4084,Odisha,2020,1,jajapur,359087
4085,Odisha,2020,1,sundargarh,313040
4086,Odisha,2020,1,puri,311477
4087,Odisha,2020,1,bhadrak,265259
4088,Odisha,2020,1,kendujhar,253988
4089,Odisha,2020,1,anugul,228339
4090,Odisha,2020,2,khordha,1152010
4091,Odisha,2020,2,cuttack,624922
4092,Odisha,2020,2,ganjam,560047
4093,Odisha,2020,2,baleshwar,445299
4094,Odisha,2020,2,jajapur,387797
4095,Odisha,2020,2,sundargarh,346937
4096,Odisha,2020,2,puri,338770
4097,Odisha,2020,2,bhadrak,289015
4098,Odisha,2020,2,kendujhar,277734
4099,Odisha,2020,2,anugul,248700
4100,Odisha,2020,3,khordha,1232760
4101,Odisha,2020,3,cuttack,676102
4102,Odisha,2020,3,ganjam,611699
4103,Odisha,2020,3,baleshwar,481741
4104,Odisha,2020,3,jajapur,417525
4105,Odisha,2020,3,sundargarh,381666
4106,Odisha,2020,3,puri,369877
4107,Odisha,2020,3,bhadrak,314312
4108,Odisha,2020,3,kendujhar,302384
4109,Odisha,2020,3,mayurbhanj,270844
4110,Odisha,2020,4,khordha,1323794
4111,Odisha,2020,4,cuttack,732786
4112,Odisha,2020,4,ganjam,669973
4113,Odisha,2020,4,baleshwar,520429
4114,Odisha,2020,4,jajapur,451339
4115,Odisha,2020,4,sundargarh,418311
4116,Odisha,2020,4,puri,402457
4117,Odisha,2020,4,bhadrak,342034
4118,Odisha,2020,4,kendujhar,328498
4119,Odisha,2020,4,mayurbhanj,295929
4120,Odisha,2021,1,khordha,1415897
4121,Odisha,2021,1,cuttack,784846
4122,Odisha,2021,1,ganjam,721311
4123,Odisha,2021,1,baleshwar,557273
4124,Odisha,2021,1,jajapur,484003
4125,Odisha,2021,1,sundargarh,450776
4126,Odisha,2021,1,puri,431553
4127,Odisha,2021,1,bhadrak,366825
4128,Odisha,2021,1,kendujhar,352967
4129,Odisha,2021,1,mayurbhanj,318465
4130,Odisha,2021,2,khordha,1511068
4131,Odisha,2021,2,cuttack,838924
4132,Odisha,2021,2,ganjam,772409
4133,Odisha,2021,2,baleshwar,596366
4134,Odisha,2021,2,jajapur,518570
4135,Odisha,2021,2,sundargarh,482937
4136,Odisha,2021,2,puri,462146
4137,Odisha,2021,2,bhadrak,392928
4138,Odisha,2021,2,kendujhar,379263
4139,Odisha,2021,2,mayurbhanj,342898
4140,Odisha,2021,3,khordha,1618171
4141,Odisha,2021,3,cuttack,900706
4142,Odisha,2021,3,ganjam,831869
4143,Odisha,2021,3,baleshwar,641826
4144,Odisha,2021,3,jajapur,558822
4145,Odisha,2021,3,sundargarh,520155
4146,Odisha,2021,3,puri,497069
4147,Odisha,2021,3,bhadrak,423068
4148,Odisha,2021,3,kendujhar,410049
4149,Odisha,2021,3,mayurbhanj,371425
4150,Odisha,2021,4,khordha,1725313
4151,Odisha,2021,4,cuttack,962341
4152,Odisha,2021,4,ganjam,889686
4153,Odisha,2021,4,baleshwar,685881
4154,Odisha,2021,4,jajapur,598043
4155,Odisha,2021,4,sundargarh,556973
4156,Odisha,2021,4,puri,531127
4157,Odisha,2021,4,bhadrak,452384
4158,Odisha,2021,4,kendujhar,440078
4159,Odisha,2021,4,mayurbhanj,399076
4160,Odisha,2022,1,khordha,1827307
4161,Odisha,2022,1,cuttack,1021526
4162,Odisha,2022,1,ganjam,946066
4163,Odisha,2022,1,baleshwar,728990
4164,Odisha,2022,1,jajapur,636291
4165,Odisha,2022,1,sundargarh,592346
4166,Odisha,2022,1,puri,564442
4167,Odisha,2022,1,bhadrak,481063
4168,Odisha,2022,1,kendujhar,469295
4169,Odisha,2022,1,mayurbhanj,426398
4170,Odisha,2022,2,khordha,1924289
4171,Odisha,2022,2,cuttack,1077286
4172,Odisha,2022,2,ganjam,999398
4173,Odisha,2022,2,baleshwar,769737
4174,Odisha,2022,2,jajapur,672209
4175,Odisha,2022,2,sundargarh,625606
4176,Odisha,2022,2,puri,595694
4177,Odisha,2022,2,bhadrak,507695
4178,Odisha,2022,2,kendujhar,496154
4179,Odisha,2022,2,mayurbhanj,451049
4180,Odisha,2022,3,khordha,2025108
4181,Odisha,2022,3,cuttack,1135881
4182,Odisha,2022,3,ganjam,1054407
4183,Odisha,2022,3,baleshwar,812109
4184,Odisha,2022,3,jajapur,709685
4185,Odisha,2022,3,sundargarh,658859
4186,Odisha,2022,3,puri,627710
