,State,Year,Quarter,District,Transaction_count,Transaction_amount,Transaction_type
3843,Haryana,2018,4,sonipat district,428989,1037340218.1738504,TOTAL
3844,Haryana,2018,4,jind district,259036,778822776.4793004,TOTAL
3845,Haryana,2018,4,rohtak district,300319,829370092.988213,TOTAL
3846,Haryana,2018,4,faridabad district,2271109,2832603200.576729,TOTAL
3847,Haryana,2018,4,mahendragarh district,211639,545441257.9905821,TOTAL
3848,Haryana,2018,4,hisar district,511206,1476103125.5799584,TOTAL
3849,Haryana,2018,4,karnal district,356327,883621789.4906831,TOTAL
3850,Haryana,2018,4,fatehabad district,203164,453801169.98377275,TOTAL
3851,Haryana,2018,4,palwal district,383775,672481291.542182,TOTAL
3852,Haryana,2018,4,charkhi dadri district,69055,210310441.2750916,TOTAL
3853,Haryana,2018,4,ambala district,313017,778868451.264339,TOTAL
3854,Haryana,2018,4,rewari district,535609,1038332553.8976262,TOTAL
3855,Haryana,2018,4,panchkula district,237408,563481852.1845164,TOTAL
3856,Haryana,2018,4,bhiwani district,267720,748611718.7064086,TOTAL
3857,Haryana,2018,4,sirsa district,290380,618718729.5792961,TOTAL
3858,Haryana,2018,4,mewat district,223048,658766830.3378227,TOTAL
3859,Haryana,2018,4,panipat district,427930,960831966.9902785,TOTAL
3860,Haryana,2018,4,gurugram district,4651606,7834266744.800947,TOTAL
3861,Haryana,2018,4,kaithal district,211975,600215099.0389218,TOTAL
3862,Haryana,2018,4,kurukshetra district,260273,658077491.6740903,TOTAL
3863,Haryana,2018,4,jhajjar district,319972,741571573.9301258,TOTAL
3864,Haryana,2019,1,yamunanagar district,316341,621768079.7163557,TOTAL
3865,Haryana,2019,1,sonipat district,699422,1419939621.3328834,TOTAL
3866,Haryana,2019,1,jind district,347169,901895353.7033024,TOTAL
3867,Haryana,2019,1,rohtak district,575222,1345411743.258372,TOTAL
3868,Haryana,2019,1,faridabad district,4020631,4128377201.436385,TOTAL
3869,Haryana,2019,1,mahendragarh district,329809,700858191.0505589,TOTAL
3870,Haryana,2019,1,hisar district,703750,1656524675.572846,TOTAL
3871,Haryana,2019,1,karnal district,589011,1295083691.156188,TOTAL
3872,Haryana,2019,1,fatehabad district,241196,525503934.381601,TOTAL
3873,Haryana,2019,1,palwal district,719323,1032542809.3600863,TOTAL
3874,Haryana,2019,1,charkhi dadri district,87835,251032566.66860646,TOTAL
3875,Haryana,2019,1,ambala district,448912,923757681.9398445,TOTAL
3876,Haryana,2019,1,rewari district,992599,1395914440.321243,TOTAL
3877,Haryana,2019,1,panchkula district,336765,690225761.0202861,TOTAL
3878,Haryana,2019,1,bhiwani district,365815,911210973.3776145,TOTAL
3879,Haryana,2019,1,sirsa district,384247,765910302.0482943,TOTAL
3880,Haryana,2019,1,mewat district,366223,978845773.851742,TOTAL
3881,Haryana,2019,1,panipat district,685081,1414874465.0357556,TOTAL
3882,Haryana,2019,1,gurugram district,8723777,10558099866.889874,TOTAL
3883,Haryana,2019,1,kaithal district,286388,720662628.1171092,TOTAL
3884,Haryana,2019,1,kurukshetra district,368183,771166495.110753,TOTAL
3885,Haryana,2019,1,jhajjar district,548076,1042049466.2823191,TOTAL
3886,Haryana,2019,2,yamunanagar district,322842,733097991.577941,TOTAL
3887,Haryana,2019,2,sonipat district,888795,2100408323.2797818,TOTAL
3888,Haryana,2019,2,jind district,335183,1085616289.0455685,TOTAL
3889,Haryana,2019,2,rohtak district,1096201,2813329870.614499,TOTAL
3890,Haryana,2019,2,faridabad district,3523377,4505940224.12398,TOTAL
3891,Haryana,2019,2,mahendragarh district,359714,903928698.6442676,TOTAL
3892,Haryana,2019,2,hisar district,761001,2054472611.492754,TOTAL
3893,Haryana,2019,2,karnal district,814251,2062725761.781968,TOTAL
3894,Haryana,2019,2,fatehabad district,212170,601431999.6543777,TOTAL
3895,Haryana,2019,2,palwal district,741633,1293085677.97656,TOTAL
3896,Haryana,2019,2,charkhi dadri district,99348,298692889.2887847,TOTAL
3897,Haryana,2019,2,ambala district,516192,1205417087.9927247,TOTAL
3898,Haryana,2019,2,rewari district,889511,1639474281.2498112,TOTAL
3899,Haryana,2019,2,panchkula district,351461,780115034.3599005,TOTAL
3900,Haryana,2019,2,bhiwani district,374433,1139830017.208538,TOTAL
3901,Haryana,2019,2,sirsa district,344381,869817209.2879229,TOTAL
3902,Haryana,2019,2,mewat district,415855,1221071244.3604546,TOTAL
3903,Haryana,2019,2,panipat district,1019615,2473242371.019817,TOTAL
3904,Haryana,2019,2,gurugram district,8386864,11575310786.46454,TOTAL
3905,Haryana,2019,2,kaithal district,298191,881165185.4286922,TOTAL
3906,Haryana,2019,2,kurukshetra district,421509,955339769.7510326,TOTAL
3907,Haryana,2019,2,jhajjar district,569289,1308026488.612537,TOTAL
3908,Haryana,2019,3,yamunanagar district,399398,857965334.812949,TOTAL
3909,Haryana,2019,3,sonipat district,1066029,2495689739.736125,TOTAL
3910,Haryana,2019,3,jind district,408678,1216085135.9555068,TOTAL
3911,Haryana,2019,3,rohtak district,1158516,3225248552.778762,TOTAL
3912,Haryana,2019,3,faridabad district,4701377,5869168552.228926,TOTAL
3913,Haryana,2019,3,mahendragarh district,507177,1079689950.6489153,TOTAL
3914,Haryana,2019,3,hisar district,1055411,2558826214.5634766,TOTAL
3915,Haryana,2019,3,karnal district,991286,2467996778.7886715,TOTAL
3916,Haryana,2019,3,fatehabad district,283362,718709989.016398,TOTAL
3917,Haryana,2019,3,palwal district,1061268,1687988450.1171808,TOTAL
3918,Haryana,2019,3,charkhi dadri district,136612,339477044.5007904,TOTAL
3919,Haryana,2019,3,ambala district,637004,1419170555.3688216,TOTAL
3920,Haryana,2019,3,rewari district,1206241,2010833861.5122523,TOTAL
3921,Haryana,2019,3,panchkula district,484783,992298739.8465135,TOTAL
3922,Haryana,2019,3,bhiwani district,475369,1281625493.351535,TOTAL
3923,Haryana,2019,3,sirsa district,420805,994405010.8659168,TOTAL
3924,Haryana,2019,3,mewat district,620519,1477213719.6138625,TOTAL
3925,Haryana,2019,3,panipat district,1155825,2901827842.8905134,TOTAL
3926,Haryana,2019,3,gurugram district,11843666,15022524504.76374,TOTAL
3927,Haryana,2019,3,kaithal district,358681,1010171721.1891437,TOTAL
3928,Haryana,2019,3,kurukshetra district,616227,1219547000.4705918,TOTAL
3929,Haryana,2019,3,jhajjar district,755297,1642655006.4215214,TOTAL
3930,Haryana,2019,4,yamunanagar district,498392,1112625525.9934711,TOTAL
3931,Haryana,2019,4,sonipat district,1368457,3347168252.768132,TOTAL
3932,Haryana,2019,4,jind district,536486,1639970055.1800826,TOTAL
3933,Haryana,2019,4,rohtak district,1428337,4158625641.7923813,TOTAL
3934,Haryana,2019,4,faridabad district,5358174,7782346423.807224,TOTAL
3935,Haryana,2019,4,mahendragarh district,694592,1584910815.2201228,TOTAL
3936,Haryana,2019,4,hisar district,1309901,3351369912.8069725,TOTAL
3937,Haryana,2019,4,karnal district,1280457,3322975421.6792216,TOTAL
3938,Haryana,2019,4,fatehabad district,377876,992743748.5799375,TOTAL
3939,Haryana,2019,4,palwal district,1273274,2370503274.3677926,TOTAL
3940,Haryana,2019,4,charkhi dadri district,168941,463339408.27955604,TOTAL
3941,Haryana,2019,4,ambala district,820296,1895665170.8741636,TOTAL
3942,Haryana,2019,4,rewari district,1538398,2831585559.7951837,TOTAL
3943,Haryana,2019,4,panchkula district,573361,1179807255.721688,TOTAL
3944,Haryana,2019,4,bhiwani district,618484,1752990396.249226,TOTAL
3945,Haryana,2019,4,sirsa district,558726,1348363727.6535501,TOTAL
3946,Haryana,2019,4,mewat district,850275,2267476888.485292,TOTAL
3947,Haryana,2019,4,panipat district,1437677,3870819294.7898273,TOTAL
3948,Haryana,2019,4,gurugram district,14935865,19000424238.11497,TOTAL
3949,Haryana,2019,4,kaithal district,435877,1329296855.1937056,TOTAL
3950,Haryana,2019,4,kurukshetra district,796665,1609238971.3669567,TOTAL
3951,Haryana,2019,4,jhajjar district,965474,2147473030.3808532,TOTAL
3952,Haryana,2020,1,yamunanagar district,558348,1172835685.667386,TOTAL
3953,Haryana,2020,1,sonipat district,2016893,5091258326.483329,TOTAL
3954,Haryana,2020,1,jind district,792514,2305447628.745496,TOTAL
3955,Haryana,2020,1,rohtak district,1803076,5175066327.070365,TOTAL
3956,Haryana,2020,1,faridabad district,5840117,8881105700.091959,TOTAL
3957,Haryana,2020,1,mahendragarh district,812720,1774232508.9539132,TOTAL
3958,Haryana,2020,1,hisar district,1533724,3820470010.45599,TOTAL
3959,Haryana,2020,1,karnal district,1579733,4003478768.7248425,TOTAL
3960,Haryana,2020,1,fatehabad district,438880,1074164856.9302568,TOTAL
3961,Haryana,2020,1,palwal district,1613263,3109146806.57809,TOTAL
3962,Haryana,2020,1,charkhi dadri district,208834,562772483.6054599,TOTAL
3963,Haryana,2020,1,ambala district,956506,2112697116.850913,TOTAL
3964,Haryana,2020,1,rewari district,1747564,3142595798.451387,TOTAL
3965,Haryana,2020,1,panchkula district,651033,1274745092.2280152,TOTAL
3966,Haryana,2020,1,bhiwani district,768147,2100759580.6725063,TOTAL
3967,Haryana,2020,1,sirsa district,656981,1538727815.1352916,TOTAL
3968,Haryana,2020,1,mewat district,1241283,3154872672.0695767,TOTAL
3969,Haryana,2020,1,panipat district,1781967,4661669007.4263115,TOTAL
3970,Haryana,2020,1,gurugram district,16484737,21152356889.052498,TOTAL
3971,Haryana,2020,1,kaithal district,483716,1393783067.4023824,TOTAL
3972,Haryana,2020,1,kurukshetra district,976468,2101835665.2169333,TOTAL
3973,Haryana,2020,1,jhajjar district,1089583,2372192750.431947,TOTAL
3974,Haryana,2020,2,yamunanagar district,645364,1269799998.4387665,TOTAL
3975,Haryana,2020,2,sonipat district,2067865,5016220638.103821,TOTAL
3976,Haryana,2020,2,jind district,791601,2194774577.812515,TOTAL
3977,Haryana,2020,2,rohtak district,2050920,5946541938.965281,TOTAL
3978,Haryana,2020,2,faridabad district,5775792,8177450074.37961,TOTAL
3979,Haryana,2020,2,mahendragarh district,1152066,2503496877.6459007,TOTAL
3980,Haryana,2020,2,hisar district,1644838,4146210408.4450903,TOTAL
3981,Haryana,2020,2,karnal district,1629574,4045109843.2026005,TOTAL
3982,Haryana,2020,2,fatehabad district,533673,1312791083.1632023,TOTAL
3983,Haryana,2020,2,palwal district,2090627,3788124543.124005,TOTAL
3984,Haryana,2020,2,charkhi dadri district,301953,834008663.4588814,TOTAL
3985,Haryana,2020,2,ambala district,1016809,2154410296.002072,TOTAL
3986,Haryana,2020,2,rewari district,2022132,3582603328.500936,TOTAL
3987,Haryana,2020,2,panchkula district,619625,1199233109.3167996,TOTAL
3988,Haryana,2020,2,bhiwani district,973720,2795033053.460747,TOTAL
3989,Haryana,2020,2,sirsa district,759835,1811788465.1291971,TOTAL
3990,Haryana,2020,2,mewat district,1598705,3658746771.705061,TOTAL
3991,Haryana,2020,2,panipat district,2011582,5207544726.945988,TOTAL
3992,Haryana,2020,2,gurugram district,11284856,14426170120.903454,TOTAL
3993,Haryana,2020,2,kaithal district,583834,1619967939.1519618,TOTAL
3994,Haryana,2020,2,kurukshetra district,978542,2346620365.2637324,TOTAL
3995,Haryana,2020,2,jhajjar district,1247137,2674618100.8210006,TOTAL
3996,Haryana,2020,3,yamunanagar district,763343,1615787281.7710702,TOTAL
3997,Haryana,2020,3,sonipat district,2922945,7024743099.006162,TOTAL
3998,Haryana,2020,3,jind district,893421,2533560699.496646,TOTAL
3999,Haryana,2020,3,rohtak district,1740356,4643691557.73987,TOTAL
4000,Haryana,2020,3,faridabad district,8700173,13490214442.585878,TOTAL
4001,Haryana,2020,3,mahendragarh district,1444047,3179331732.079674,TOTAL
4002,Haryana,2020,3,hisar district,2209518,5761605477.767698,TOTAL
4003,Haryana,2020,3,karnal district,1955755,4578348863.2612,TOTAL
4004,Haryana,2020,3,fatehabad district,623907,1615396730.667015,TOTAL
4005,Haryana,2020,3,palwal district,2672871,4869775358.80177,TOTAL
4006,Haryana,2020,3,charkhi dadri district,356875,1030013843.4751177,TOTAL
4007,Haryana,2020,3,ambala district,1529567,3610359386.4637203,TOTAL
4008,Haryana,2020,3,rewari district,3041169,5346067429.247877,TOTAL
4009,Haryana,2020,3,panchkula district,802938,1612924042.149621,TOTAL
4010,Haryana,2020,3,bhiwani district,1151218,3304152585.3724966,TOTAL
4011,Haryana,2020,3,sirsa district,907337,2219962582.3281684,TOTAL
4012,Haryana,2020,3,mewat district,2107221,5099537212.926384,TOTAL
4013,Haryana,2020,3,panipat district,2334545,5809998640.786768,TOTAL
4014,Haryana,2020,3,gurugram district,18098421,23437360421.862156,TOTAL
4015,Haryana,2020,3,kaithal district,679617,1932756087.885961,TOTAL
4016,Haryana,2020,3,kurukshetra district,1320433,3113702590.4685006,TOTAL
4017,Haryana,2020,3,jhajjar district,1682502,3738660379.586417,TOTAL
4018,Haryana,2020,4,yamunanagar district,1077956,2410444772.0000343,TOTAL
4019,Haryana,2020,4,sonipat district,3721622,9010603701.960873,TOTAL
4020,Haryana,2020,4,jind district,1272317,3898130378.6098533,TOTAL
4021,Haryana,2020,4,rohtak district,2331057,6256117815.679721,TOTAL
4022,Haryana,2020,4,faridabad district,12149079,19603646063.147858,TOTAL
4023,Haryana,2020,4,mahendragarh district,2071830,5132014525.594752,TOTAL
4024,Haryana,2020,4,hisar district,3190398,8738948858.681063,TOTAL
4025,Haryana,2020,4,karnal district,2527301,6152410695.701475,TOTAL
4026,Haryana,2020,4,fatehabad district,929917,2561718838.438777,TOTAL
4027,Haryana,2020,4,palwal district,3692902,7333424919.068589,TOTAL
4028,Haryana,2020,4,charkhi dadri district,516694,1591959232.8183222,TOTAL
4029,Haryana,2020,4,ambala district,1935671,4518807087.52457,TOTAL
4030,Haryana,2020,4,rewari district,4329508,8169865745.127572,TOTAL
4031,Haryana,2020,4,panchkula district,1120856,2225317959.4937544,TOTAL
4032,Haryana,2020,4,bhiwani district,1703541,5280654023.625282,TOTAL
4033,Haryana,2020,4,sirsa district,1289154,3492793677.7845526,TOTAL
4034,Haryana,2020,4,mewat district,2948645,7484819524.783331,TOTAL
4035,Haryana,2020,4,panipat district,3059943,7874714735.936349,TOTAL
4036,Haryana,2020,4,gurugram district,28192581,35629614077.0103,TOTAL
4037,Haryana,2020,4,kaithal district,959377,2945844252.9955387,TOTAL
4038,Haryana,2020,4,kurukshetra district,1721950,4141680049.095256,TOTAL
4039,Haryana,2020,4,jhajjar district,2429140,5544973431.463554,TOTAL
4040,Haryana,2021,1,yamunanagar district,1043361,2388580347.284953,TOTAL
4041,Haryana,2021,1,sonipat district,4353956,9992974986.499811,TOTAL
4042,Haryana,2021,1,jind district,1154593,3573969997.6140203,TOTAL
4043,Haryana,2021,1,rohtak district,2708295,6792159646.7480345,TOTAL
4044,Haryana,2021,1,faridabad district,12970900,21241648453.917847,TOTAL
4045,Haryana,2021,1,mahendragarh district,2091685,5054815918.884792,TOTAL
4046,Haryana,2021,1,hisar district,3294765,8859730937.00682,TOTAL
4047,Haryana,2021,1,karnal district,2822406,6379825746.570849,TOTAL
4048,Haryana,2021,1,fatehabad district,997671,2397117720.9094105,TOTAL
4049,Haryana,2021,1,palwal district,3641453,7214450169.004797,TOTAL
4050,Haryana,2021,1,charkhi dadri district,500029,1545051474.2177424,TOTAL
4051,Haryana,2021,1,ambala district,2455019,5222888389.089357,TOTAL
4052,Haryana,2021,1,rewari district,4385531,8303713646.79833,TOTAL
4053,Haryana,2021,1,panchkula district,1145687,2252411265.671176,TOTAL
4054,Haryana,2021,1,bhiwani district,1699650,5156315675.845505,TOTAL
4055,Haryana,2021,1,sirsa district,1294809,3492030664.7386966,TOTAL
4056,Haryana,2021,1,mewat district,3236320,8671355565.335659,TOTAL
4057,Haryana,2021,1,panipat district,3288095,7866864997.406405,TOTAL
4058,Haryana,2021,1,gurugram district,31719830,39350276708.73313,TOTAL
4059,Haryana,2021,1,kaithal district,852261,2586851316.8576727,TOTAL
4060,Haryana,2021,1,kurukshetra district,2295153,5110348415.3477,TOTAL
4061,Haryana,2021,1,jhajjar district,2301315,5484919037.9458275,TOTAL
4062,Haryana,2021,2,yamunanagar district,1288367,2864427756.781926,TOTAL
4063,Haryana,2021,2,sonipat district,5818055,12924700817.493427,TOTAL
4064,Haryana,2021,2,jind district,1550803,4689686886.344697,TOTAL
4065,Haryana,2021,2,rohtak district,3586587,8769888644.596024,TOTAL
4066,Haryana,2021,2,faridabad district,14467773,23831325859.81366,TOTAL
4067,Haryana,2021,2,mahendragarh district,2724054,6287702298.385579,TOTAL
4068,Haryana,2021,2,hisar district,4588374,11866795026.651602,TOTAL
4069,Haryana,2021,2,karnal district,3501189,7822099240.647442,TOTAL
4070,Haryana,2021,2,fatehabad district,1100601,3020218252.6477695,TOTAL
4071,Haryana,2021,2,palwal district,4765916,9533885152.80025,TOTAL
4072,Haryana,2021,2,charkhi dadri district,684041,2088906079.701446,TOTAL
4073,Haryana,2021,2,ambala district,3023586,6179397558.051969,TOTAL
4074,Haryana,2021,2,rewari district,5377720,9762169802.61403,TOTAL
4075,Haryana,2021,2,panchkula district,1272702,2459954745.8011866,TOTAL
4076,Haryana,2021,2,bhiwani district,2267331,6728640756.042201,TOTAL
4077,Haryana,2021,2,sirsa district,1608624,4366016286.75495,TOTAL
4078,Haryana,2021,2,mewat district,4011429,9985192715.597248,TOTAL
4079,Haryana,2021,2,panipat district,4781725,10716524259.182951,TOTAL
4080,Haryana,2021,2,gurugram district,32311326,39938868048.39106,TOTAL
4081,Haryana,2021,2,kaithal district,1115241,3361028623.8560677,TOTAL
4082,Haryana,2021,2,kurukshetra district,2888055,6319003500.327952,TOTAL
4083,Haryana,2021,2,jhajjar district,2947357,6840921926.20001,TOTAL
4084,Haryana,2021,3,yamunanagar district,1645578,3389970834.12311,TOTAL
4085,Haryana,2021,3,sonipat district,7173052,14357121849.97747,TOTAL
4086,Haryana,2021,3,jind district,1850342,5031028936.730069,TOTAL
4087,Haryana,2021,3,rohtak district,4615616,10168683402.047003,TOTAL
4088,Haryana,2021,3,faridabad district,19367342,30608591108.260963,TOTAL
4089,Haryana,2021,3,mahendragarh district,3395777,7301706022.252072,TOTAL
4090,Haryana,2021,3,hisar district,5215891,12437366867.171389,TOTAL
4091,Haryana,2021,3,karnal district,4403307,8835919266.381252,TOTAL
4092,Haryana,2021,3,fatehabad district,1376222,3397455787.171774,TOTAL
4093,Haryana,2021,3,palwal district,5875612,10372287086.183144,TOTAL
4094,Haryana,2021,3,charkhi dadri district,836718,2300260231.729553,TOTAL
4095,Haryana,2021,3,ambala district,3571542,6863762736.196912,TOTAL
4096,Haryana,2021,3,rewari district,7225396,12146892237.730429,TOTAL
4097,Haryana,2021,3,panchkula district,1687993,3102317465.6037097,TOTAL
4098,Haryana,2021,3,bhiwani district,2813880,7537025745.245574,TOTAL
4099,Haryana,2021,3,sirsa district,2082195,5060911913.209234,TOTAL
4100,Haryana,2021,3,mewat district,5054460,11174788500.58817,TOTAL
4101,Haryana,2021,3,panipat district,6120958,12577188571.756681,TOTAL
4102,Haryana,2021,3,gurugram district,47680658,55914389975.07391,TOTAL
4103,Haryana,2021,3,kaithal district,1318837,3485425651.3276243,TOTAL
4104,Haryana,2021,3,kurukshetra district,3292588,6684284263.874128,TOTAL
4105,Haryana,2021,3,jhajjar district,3855729,8079713806.573341,TOTAL
4106,Haryana,2021,4,yamunanagar district,2005594,4432197771.83603,TOTAL
4107,Haryana,2021,4,sonipat district,8588386,18170993284.939045,TOTAL
4108,Haryana,2021,4,jind district,2259248,6816681201.932595,TOTAL
4109,Haryana,2021,4,rohtak district,5544335,13098837015.965267,TOTAL
